Frequency,dB,pedal,Tone,Gain
2153.320312,-4.391999999999998,blues driver - C,75%,25%,
2196.386719,-4.335948,blues driver - C,75%,25%,
2239.453125,-4.407689000000003,blues driver - C,75%,25%,
2282.519531,-4.685205000000002,blues driver - C,75%,25%,
2325.585938,-4.678600000000005,blues driver - C,75%,25%,
2368.652344,-4.664631999999999,blues driver - C,75%,25%,
2411.71875,-4.692409,blues driver - C,75%,25%,
2454.785156,-4.902890000000005,blues driver - C,75%,25%,
2497.851562,-5.035732000000001,blues driver - C,75%,25%,
2540.917969,-4.6134800000000045,blues driver - C,75%,25%,
2583.984375,-5.015931,blues driver - C,75%,25%,
2627.050781,-5.152827,blues driver - C,75%,25%,
2670.117188,-4.942923999999996,blues driver - C,75%,25%,
2713.183594,-5.175728999999999,blues driver - C,75%,25%,
2756.25,-5.025350000000001,blues driver - C,75%,25%,
2799.316406,-5.188012000000002,blues driver - C,75%,25%,
2842.382812,-5.4454680000000035,blues driver - C,75%,25%,
2885.449219,-5.557612000000004,blues driver - C,75%,25%,
2928.515625,-4.913717000000004,blues driver - C,75%,25%,
2971.582031,-4.832239000000003,blues driver - C,75%,25%,
3014.648438,-5.3012190000000015,blues driver - C,75%,25%,
3057.714844,-5.889972000000002,blues driver - C,75%,25%,
3100.78125,-6.008946999999997,blues driver - C,75%,25%,
3143.847656,-5.929847000000004,blues driver - C,75%,25%,
3186.914062,-5.950265,blues driver - C,75%,25%,
3229.980469,-6.3262170000000015,blues driver - C,75%,25%,
3273.046875,-6.356669000000002,blues driver - C,75%,25%,
3316.113281,-5.797593000000004,blues driver - C,75%,25%,
3359.179688,-5.959843000000001,blues driver - C,75%,25%,
3402.246094,-5.676442,blues driver - C,75%,25%,
3445.3125,-5.7265999999999995,blues driver - C,75%,25%,
3488.378906,-6.360950000000001,blues driver - C,75%,25%,
3531.445312,-6.796359999999998,blues driver - C,75%,25%,
3574.511719,-6.517439999999999,blues driver - C,75%,25%,
3617.578125,-6.7953600000000005,blues driver - C,75%,25%,
3660.644531,-6.698054000000004,blues driver - C,75%,25%,
3703.710938,-6.373519,blues driver - C,75%,25%,
3746.777344,-6.047853999999999,blues driver - C,75%,25%,
3789.84375,-6.324773999999996,blues driver - C,75%,25%,
3832.910156,-6.788974000000001,blues driver - C,75%,25%,
3875.976562,-6.793810999999996,blues driver - C,75%,25%,
3919.042969,-7.201193999999999,blues driver - C,75%,25%,
3962.109375,-7.017066000000005,blues driver - C,75%,25%,
4005.175781,-7.155886999999998,blues driver - C,75%,25%,
4048.242188,-7.267833000000001,blues driver - C,75%,25%,
4091.308594,-6.920798000000003,blues driver - C,75%,25%,
4134.375,-7.146243000000004,blues driver - C,75%,25%,
4177.441406,-6.887401000000002,blues driver - C,75%,25%,
4220.507812,-7.0778719999999975,blues driver - C,75%,25%,
4263.574219,-6.788499999999997,blues driver - C,75%,25%,
4306.640625,-7.630484000000001,blues driver - C,75%,25%,
4349.707031,-7.162440000000002,blues driver - C,75%,25%,
4392.773438,-6.862662000000006,blues driver - C,75%,25%,
4435.839844,-7.259776000000008,blues driver - C,75%,25%,
4478.90625,-7.441345000000004,blues driver - C,75%,25%,
4521.972656,-6.971915000000001,blues driver - C,75%,25%,
4565.039062,-7.238536000000002,blues driver - C,75%,25%,
4608.105469,-6.882292999999995,blues driver - C,75%,25%,
4651.171875,-6.7009799999999995,blues driver - C,75%,25%,
4694.238281,-6.857649,blues driver - C,75%,25%,
4737.304688,-7.010421000000006,blues driver - C,75%,25%,
4780.371094,-7.0500099999999986,blues driver - C,75%,25%,
4823.4375,-6.952529000000004,blues driver - C,75%,25%,
4866.503906,-7.3408,blues driver - C,75%,25%,
4909.570312,-7.061262999999995,blues driver - C,75%,25%,
4952.636719,-7.447970000000003,blues driver - C,75%,25%,
4995.703125,-7.167548000000002,blues driver - C,75%,25%,
5038.769531,-7.497954999999996,blues driver - C,75%,25%,
5081.835938,-7.309046999999998,blues driver - C,75%,25%,
5124.902344,-7.448450999999997,blues driver - C,75%,25%,
5167.96875,-8.017341,blues driver - C,75%,25%,
5211.035156,-7.696876000000001,blues driver - C,75%,25%,
5254.101562,-7.695914,blues driver - C,75%,25%,
5297.167969,-7.650083999999998,blues driver - C,75%,25%,
5340.234375,-7.870799000000003,blues driver - C,75%,25%,
5383.300781,-7.480474999999997,blues driver - C,75%,25%,
5426.367188,-7.204707000000004,blues driver - C,75%,25%,
5469.433594,-7.860236000000006,blues driver - C,75%,25%,
5512.5,-7.852488999999997,blues driver - C,75%,25%,
5555.566406,-7.96862,blues driver - C,75%,25%,
5598.632812,-8.231196000000002,blues driver - C,75%,25%,
5641.699219,-7.649886999999998,blues driver - C,75%,25%,
5684.765625,-7.971625000000001,blues driver - C,75%,25%,
5727.832031,-7.7526920000000015,blues driver - C,75%,25%,
5770.898438,-7.282274999999997,blues driver - C,75%,25%,
5813.964844,-7.471869000000003,blues driver - C,75%,25%,
5857.03125,-7.970713999999999,blues driver - C,75%,25%,
5900.097656,-8.353930000000004,blues driver - C,75%,25%,
5943.164062,-8.238731,blues driver - C,75%,25%,
5986.230469,-7.891803000000001,blues driver - C,75%,25%,
6029.296875,-7.962423999999997,blues driver - C,75%,25%,
6072.363281,-8.075855000000002,blues driver - C,75%,25%,
6115.429688,-8.406692000000005,blues driver - C,75%,25%,
6158.496094,-8.587276000000001,blues driver - C,75%,25%,
6201.5625,-8.666201000000006,blues driver - C,75%,25%,
6244.628906,-8.256781000000002,blues driver - C,75%,25%,
6287.695312,-7.882476000000002,blues driver - C,75%,25%,
6330.761719,-8.054563999999997,blues driver - C,75%,25%,
6373.828125,-8.269694,blues driver - C,75%,25%,
6416.894531,-8.053817,blues driver - C,75%,25%,
6459.960938,-8.427959,blues driver - C,75%,25%,
6503.027344,-7.911605,blues driver - C,75%,25%,
6546.09375,-7.591567000000003,blues driver - C,75%,25%,
6589.160156,-7.258506000000002,blues driver - C,75%,25%,
6632.226562,-8.068823999999998,blues driver - C,75%,25%,
6675.292969,-8.770553000000005,blues driver - C,75%,25%,
6718.359375,-9.014427000000003,blues driver - C,75%,25%,
6761.425781,-8.679340000000002,blues driver - C,75%,25%,
6804.492188,-8.255382000000003,blues driver - C,75%,25%,
6847.558594,-8.637042,blues driver - C,75%,25%,
6890.625,-8.655711000000002,blues driver - C,75%,25%,
6933.691406,-8.729384999999999,blues driver - C,75%,25%,
6976.757812,-8.732813999999996,blues driver - C,75%,25%,
7019.824219,-8.404811,blues driver - C,75%,25%,
7062.890625,-8.841590000000002,blues driver - C,75%,25%,
7105.957031,-8.985773999999997,blues driver - C,75%,25%,
7149.023438,-8.447928000000003,blues driver - C,75%,25%,
7192.089844,-8.303083999999997,blues driver - C,75%,25%,
7235.15625,-8.531204,blues driver - C,75%,25%,
7278.222656,-8.402712999999997,blues driver - C,75%,25%,
7321.289062,-8.589182999999997,blues driver - C,75%,25%,
7364.355469,-9.020262,blues driver - C,75%,25%,
7407.421875,-8.525896999999999,blues driver - C,75%,25%,
7450.488281,-8.365782000000001,blues driver - C,75%,25%,
7493.554688,-9.167254999999995,blues driver - C,75%,25%,
7536.621094,-8.943096000000002,blues driver - C,75%,25%,
7579.6875,-8.262504000000005,blues driver - C,75%,25%,
7622.753906,-8.810301999999998,blues driver - C,75%,25%,
7665.820312,-8.549438,blues driver - C,75%,25%,
7708.886719,-8.632468000000001,blues driver - C,75%,25%,
7751.953125,-8.326438000000001,blues driver - C,75%,25%,
7795.019531,-8.815826,blues driver - C,75%,25%,
7838.085938,-8.857330000000003,blues driver - C,75%,25%,
7881.152344,-9.288032,blues driver - C,75%,25%,
7924.21875,-9.58216,blues driver - C,75%,25%,
7967.285156,-9.376845000000001,blues driver - C,75%,25%,
8010.351562,-9.271613,blues driver - C,75%,25%,
8053.417969,-8.911834000000004,blues driver - C,75%,25%,
8096.484375,-8.748797000000001,blues driver - C,75%,25%,
8139.550781,-9.194986999999996,blues driver - C,75%,25%,
8182.617188,-9.070726999999996,blues driver - C,75%,25%,
8225.683594,-9.110601999999998,blues driver - C,75%,25%,
8268.75,-8.892006000000007,blues driver - C,75%,25%,
8311.816406,-8.954348000000001,blues driver - C,75%,25%,
8354.882812,-8.990573000000003,blues driver - C,75%,25%,
8397.949219,-8.860061,blues driver - C,75%,25%,
8441.015625,-9.014318999999999,blues driver - C,75%,25%,
8484.082031,-8.950483999999994,blues driver - C,75%,25%,
8527.148438,-9.049318999999995,blues driver - C,75%,25%,
8570.214844,-9.194912,blues driver - C,75%,25%,
8613.28125,-8.908225,blues driver - C,75%,25%,
8656.347656,-9.131595000000003,blues driver - C,75%,25%,
8699.414062,-9.227923000000002,blues driver - C,75%,25%,
8742.480469,-9.365970000000003,blues driver - C,75%,25%,
8785.546875,-8.941965999999999,blues driver - C,75%,25%,
8828.613281,-9.570869,blues driver - C,75%,25%,
8871.679688,-9.400787,blues driver - C,75%,25%,
8914.746094,-9.161315,blues driver - C,75%,25%,
8957.8125,-9.607925000000007,blues driver - C,75%,25%,
9000.878906,-9.049315000000005,blues driver - C,75%,25%,
9043.945312,-9.258678000000002,blues driver - C,75%,25%,
9087.011719,-8.975577000000007,blues driver - C,75%,25%,
9130.078125,-9.147383000000003,blues driver - C,75%,25%,
9173.144531,-8.755263000000005,blues driver - C,75%,25%,
9216.210938,-9.070239000000006,blues driver - C,75%,25%,
9259.277344,-9.005706000000002,blues driver - C,75%,25%,
9302.34375,-8.672839999999999,blues driver - C,75%,25%,
9345.410156,-9.065265000000002,blues driver - C,75%,25%,
9388.476562,-9.262788999999996,blues driver - C,75%,25%,
9431.542969,-9.329666000000001,blues driver - C,75%,25%,
9474.609375,-10.343071,blues driver - C,75%,25%,
9517.675781,-10.363326000000006,blues driver - C,75%,25%,
9560.742188,-9.616932000000004,blues driver - C,75%,25%,
9603.808594,-9.464496000000002,blues driver - C,75%,25%,
9646.875,-9.430793000000007,blues driver - C,75%,25%,
9689.941406,-9.061957000000005,blues driver - C,75%,25%,
9733.007812,-9.355369000000001,blues driver - C,75%,25%,
9776.074219,-9.242156999999997,blues driver - C,75%,25%,
9819.140625,-8.774852000000001,blues driver - C,75%,25%,
9862.207031,-9.135440000000001,blues driver - C,75%,25%,
9905.273438,-9.198729000000005,blues driver - C,75%,25%,
9948.339844,-9.414005000000001,blues driver - C,75%,25%,
9991.40625,-9.865447000000001,blues driver - C,75%,25%,
10034.472656,-9.372630000000006,blues driver - C,75%,25%,
10077.539062,-9.754706999999994,blues driver - C,75%,25%,
10120.605469,-9.888651999999999,blues driver - C,75%,25%,
10163.671875,-9.682929,blues driver - C,75%,25%,
10206.738281,-9.179022999999999,blues driver - C,75%,25%,
10249.804688,-9.081755,blues driver - C,75%,25%,
10292.871094,-9.456951000000002,blues driver - C,75%,25%,
10335.9375,-9.784967999999997,blues driver - C,75%,25%,
10379.003906,-9.672842999999999,blues driver - C,75%,25%,
10422.070312,-10.017592999999996,blues driver - C,75%,25%,
10465.136719,-10.132999000000003,blues driver - C,75%,25%,
10508.203125,-9.954062000000006,blues driver - C,75%,25%,
10551.269531,-10.310264000000002,blues driver - C,75%,25%,
10594.335938,-10.049224,blues driver - C,75%,25%,
10637.402344,-9.116946000000004,blues driver - C,75%,25%,
10680.46875,-9.751997999999999,blues driver - C,75%,25%,
10723.535156,-9.704386000000005,blues driver - C,75%,25%,
10766.601562,-9.935218000000004,blues driver - C,75%,25%,
10809.667969,-10.180122000000003,blues driver - C,75%,25%,
10852.734375,-9.973468000000002,blues driver - C,75%,25%,
10895.800781,-9.876306999999995,blues driver - C,75%,25%,
10938.867188,-10.024973999999998,blues driver - C,75%,25%,
10981.933594,-9.884551,blues driver - C,75%,25%,
11025,-9.858687999999999,blues driver - C,75%,25%,
11068.066406,-10.336806999999999,blues driver - C,75%,25%,
11111.132812,-9.949561999999998,blues driver - C,75%,25%,
11154.199219,-9.783850999999997,blues driver - C,75%,25%,
11197.265625,-10.019851000000001,blues driver - C,75%,25%,
11240.332031,-10.260719,blues driver - C,75%,25%,
11283.398438,-9.950984000000004,blues driver - C,75%,25%,
11326.464844,-10.280502000000004,blues driver - C,75%,25%,
11369.53125,-10.651485,blues driver - C,75%,25%,
11412.597656,-9.853185999999999,blues driver - C,75%,25%,
11455.664062,-9.358451,blues driver - C,75%,25%,
11498.730469,-9.724558999999998,blues driver - C,75%,25%,
11541.796875,-9.896071999999995,blues driver - C,75%,25%,
11584.863281,-10.156150000000002,blues driver - C,75%,25%,
11627.929688,-10.379302000000001,blues driver - C,75%,25%,
11670.996094,-10.214164000000002,blues driver - C,75%,25%,
11714.0625,-10.195407000000001,blues driver - C,75%,25%,
11757.128906,-10.189307000000005,blues driver - C,75%,25%,
11800.195312,-10.053943000000002,blues driver - C,75%,25%,
11843.261719,-9.779242000000002,blues driver - C,75%,25%,
11886.328125,-10.286417999999996,blues driver - C,75%,25%,
11929.394531,-10.433432000000002,blues driver - C,75%,25%,
11972.460938,-10.413688000000006,blues driver - C,75%,25%,
12015.527344,-10.689024999999999,blues driver - C,75%,25%,
12058.59375,-11.511515999999999,blues driver - C,75%,25%,
12101.660156,-11.023573999999995,blues driver - C,75%,25%,
12144.726562,-10.813436999999999,blues driver - C,75%,25%,
12187.792969,-10.407701999999999,blues driver - C,75%,25%,
12230.859375,-10.680548999999997,blues driver - C,75%,25%,
12273.925781,-10.398830000000002,blues driver - C,75%,25%,
12316.992188,-10.258265000000007,blues driver - C,75%,25%,
12360.058594,-10.304111000000004,blues driver - C,75%,25%,
12403.125,-10.112341999999996,blues driver - C,75%,25%,
12446.191406,-10.449271999999999,blues driver - C,75%,25%,
12489.257812,-9.682430000000002,blues driver - C,75%,25%,
12532.324219,-9.922637,blues driver - C,75%,25%,
12575.390625,-10.004091999999998,blues driver - C,75%,25%,
12618.457031,-10.418457000000002,blues driver - C,75%,25%,
12661.523438,-10.074392999999999,blues driver - C,75%,25%,
12704.589844,-10.275341000000003,blues driver - C,75%,25%,
12747.65625,-10.596960999999999,blues driver - C,75%,25%,
12790.722656,-10.772418,blues driver - C,75%,25%,
12833.789062,-10.610095,blues driver - C,75%,25%,
12876.855469,-10.606453000000007,blues driver - C,75%,25%,
12919.921875,-10.674564000000002,blues driver - C,75%,25%,
12962.988281,-11.155086000000002,blues driver - C,75%,25%,
13006.054688,-11.124526999999999,blues driver - C,75%,25%,
13049.121094,-10.675001999999997,blues driver - C,75%,25%,
13092.1875,-10.906009000000003,blues driver - C,75%,25%,
13135.253906,-10.713579999999999,blues driver - C,75%,25%,
13178.320312,-10.136886000000002,blues driver - C,75%,25%,
13221.386719,-9.89511,blues driver - C,75%,25%,
13264.453125,-10.350315,blues driver - C,75%,25%,
13307.519531,-10.559772,blues driver - C,75%,25%,
13350.585938,-10.694205000000002,blues driver - C,75%,25%,
13393.652344,-10.409156000000001,blues driver - C,75%,25%,
13436.71875,-10.289091999999995,blues driver - C,75%,25%,
13479.785156,-10.916811999999998,blues driver - C,75%,25%,
13522.851562,-11.096523000000003,blues driver - C,75%,25%,
13565.917969,-11.226702999999999,blues driver - C,75%,25%,
13608.984375,-10.724069999999996,blues driver - C,75%,25%,
13652.050781,-10.711260999999999,blues driver - C,75%,25%,
13695.117188,-10.178340000000004,blues driver - C,75%,25%,
13738.183594,-10.198909000000006,blues driver - C,75%,25%,
13781.25,-10.497184000000003,blues driver - C,75%,25%,
13824.316406,-10.340490999999998,blues driver - C,75%,25%,
13867.382812,-11.035804000000004,blues driver - C,75%,25%,
13910.449219,-10.541078999999995,blues driver - C,75%,25%,
13953.515625,-10.559859999999999,blues driver - C,75%,25%,
13996.582031,-11.091860000000002,blues driver - C,75%,25%,
14039.648438,-10.391252999999997,blues driver - C,75%,25%,
14082.714844,-10.745272000000005,blues driver - C,75%,25%,
14125.78125,-10.675406,blues driver - C,75%,25%,
14168.847656,-10.454547000000003,blues driver - C,75%,25%,
14211.914062,-10.174357000000006,blues driver - C,75%,25%,
14254.980469,-11.130576000000003,blues driver - C,75%,25%,
14298.046875,-10.920172999999997,blues driver - C,75%,25%,
14341.113281,-10.705488999999998,blues driver - C,75%,25%,
14384.179688,-10.174739,blues driver - C,75%,25%,
14427.246094,-9.894167999999999,blues driver - C,75%,25%,
14470.3125,-10.426234000000006,blues driver - C,75%,25%,
14513.378906,-10.921897000000007,blues driver - C,75%,25%,
14556.445312,-10.903323999999996,blues driver - C,75%,25%,
14599.511719,-10.990385999999999,blues driver - C,75%,25%,
14642.578125,-10.998408000000003,blues driver - C,75%,25%,
14685.644531,-11.250083000000002,blues driver - C,75%,25%,
14728.710938,-10.655757,blues driver - C,75%,25%,
14771.777344,-11.082270999999997,blues driver - C,75%,25%,
14814.84375,-11.230815000000005,blues driver - C,75%,25%,
14857.910156,-11.176345000000003,blues driver - C,75%,25%,
14900.976562,-11.360710000000003,blues driver - C,75%,25%,
14944.042969,-11.345899999999999,blues driver - C,75%,25%,
14987.109375,-11.093383000000001,blues driver - C,75%,25%,
15030.175781,-11.066301999999999,blues driver - C,75%,25%,
15073.242188,-10.873874000000006,blues driver - C,75%,25%,
15116.308594,-11.214747000000001,blues driver - C,75%,25%,
15159.375,-11.287227,blues driver - C,75%,25%,
15202.441406,-10.913986,blues driver - C,75%,25%,
15245.507812,-11.022903000000005,blues driver - C,75%,25%,
15288.574219,-11.917563,blues driver - C,75%,25%,
15331.640625,-11.784488000000001,blues driver - C,75%,25%,
15374.707031,-11.003619000000006,blues driver - C,75%,25%,
15417.773438,-10.853029999999995,blues driver - C,75%,25%,
15460.839844,-10.889942000000003,blues driver - C,75%,25%,
15503.90625,-11.461775999999999,blues driver - C,75%,25%,
15546.972656,-11.077220000000002,blues driver - C,75%,25%,
15590.039062,-10.821720000000004,blues driver - C,75%,25%,
15633.105469,-10.690231000000002,blues driver - C,75%,25%,
15676.171875,-10.601622999999995,blues driver - C,75%,25%,
15719.238281,-11.033647999999998,blues driver - C,75%,25%,
15762.304688,-11.398990000000003,blues driver - C,75%,25%,
15805.371094,-10.341177999999998,blues driver - C,75%,25%,
15848.4375,-10.578116,blues driver - C,75%,25%,
15891.503906,-11.502795000000004,blues driver - C,75%,25%,
15934.570312,-11.459124999999998,blues driver - C,75%,25%,
15977.636719,-10.971423,blues driver - C,75%,25%,
16020.703125,-10.902292999999998,blues driver - C,75%,25%,
16063.769531,-11.1501,blues driver - C,75%,25%,
16106.835938,-12.352931000000003,blues driver - C,75%,25%,
16149.902344,-12.063754999999999,blues driver - C,75%,25%,
16192.96875,-10.542972000000004,blues driver - C,75%,25%,
16236.035156,-10.654788000000002,blues driver - C,75%,25%,
16279.101562,-10.793474999999999,blues driver - C,75%,25%,
16322.167969,-11.525305999999999,blues driver - C,75%,25%,
16365.234375,-11.057388000000001,blues driver - C,75%,25%,
16408.300781,-11.720633000000005,blues driver - C,75%,25%,
16451.367188,-11.282359000000005,blues driver - C,75%,25%,
16494.433594,-11.246715,blues driver - C,75%,25%,
16537.5,-11.111976000000004,blues driver - C,75%,25%,
16580.566406,-11.567196000000001,blues driver - C,75%,25%,
16623.632812,-11.714415,blues driver - C,75%,25%,
16666.699219,-11.532614999999998,blues driver - C,75%,25%,
16709.765625,-11.135283999999997,blues driver - C,75%,25%,
16752.832031,-10.804374000000001,blues driver - C,75%,25%,
16795.898438,-11.323855,blues driver - C,75%,25%,
16838.964844,-11.816355999999997,blues driver - C,75%,25%,
16882.03125,-12.457987999999999,blues driver - C,75%,25%,
16925.097656,-12.053004,blues driver - C,75%,25%,
16968.164062,-11.409946000000003,blues driver - C,75%,25%,
17011.230469,-11.301783999999996,blues driver - C,75%,25%,
17054.296875,-12.182501999999998,blues driver - C,75%,25%,
17097.363281,-12.150939,blues driver - C,75%,25%,
17140.429688,-12.289473000000006,blues driver - C,75%,25%,
17183.496094,-12.052207000000001,blues driver - C,75%,25%,
17226.5625,-11.992952999999998,blues driver - C,75%,25%,
17269.628906,-12.228442,blues driver - C,75%,25%,
17312.695312,-11.573103999999999,blues driver - C,75%,25%,
17355.761719,-11.325076000000001,blues driver - C,75%,25%,
17398.828125,-11.040538000000003,blues driver - C,75%,25%,
17441.894531,-11.380859,blues driver - C,75%,25%,
17484.960938,-11.364920000000003,blues driver - C,75%,25%,
17528.027344,-11.556552000000002,blues driver - C,75%,25%,
17571.09375,-11.768256,blues driver - C,75%,25%,
17614.160156,-12.01834,blues driver - C,75%,25%,
17657.226562,-11.767287999999999,blues driver - C,75%,25%,
17700.292969,-11.950908000000004,blues driver - C,75%,25%,
17743.359375,-11.839187,blues driver - C,75%,25%,
17786.425781,-11.845930999999998,blues driver - C,75%,25%,
17829.492188,-12.050010000000006,blues driver - C,75%,25%,
17872.558594,-11.353206000000005,blues driver - C,75%,25%,
17915.625,-11.964309000000005,blues driver - C,75%,25%,
17958.691406,-11.571509000000004,blues driver - C,75%,25%,
18001.757812,-11.890540000000007,blues driver - C,75%,25%,
18044.824219,-12.181960000000002,blues driver - C,75%,25%,
18087.890625,-11.930114000000001,blues driver - C,75%,25%,
18130.957031,-11.923278000000002,blues driver - C,75%,25%,
18174.023438,-11.695460000000002,blues driver - C,75%,25%,
18217.089844,-11.952665999999999,blues driver - C,75%,25%,
18260.15625,-12.489386999999999,blues driver - C,75%,25%,
18303.222656,-12.519812,blues driver - C,75%,25%,
18346.289062,-12.705516000000001,blues driver - C,75%,25%,
18389.355469,-12.457702000000003,blues driver - C,75%,25%,
18432.421875,-12.301123000000002,blues driver - C,75%,25%,
18475.488281,-12.464964999999998,blues driver - C,75%,25%,
18518.554688,-12.338503000000001,blues driver - C,75%,25%,
18561.621094,-12.359958000000004,blues driver - C,75%,25%,
18604.6875,-12.703742000000004,blues driver - C,75%,25%,
18647.753906,-11.993964000000004,blues driver - C,75%,25%,
18690.820312,-12.273211000000002,blues driver - C,75%,25%,
18733.886719,-12.038859,blues driver - C,75%,25%,
18776.953125,-11.567371,blues driver - C,75%,25%,
18820.019531,-11.974696000000007,blues driver - C,75%,25%,
18863.085938,-11.983169000000002,blues driver - C,75%,25%,
18906.152344,-11.599127999999999,blues driver - C,75%,25%,
18949.21875,-11.594584000000003,blues driver - C,75%,25%,
18992.285156,-12.396754,blues driver - C,75%,25%,
19035.351562,-12.313994999999997,blues driver - C,75%,25%,
19078.417969,-11.964531,blues driver - C,75%,25%,
19121.484375,-12.091788,blues driver - C,75%,25%,
19164.550781,-11.736434000000001,blues driver - C,75%,25%,
19207.617188,-12.007103000000006,blues driver - C,75%,25%,
19250.683594,-12.413015999999997,blues driver - C,75%,25%,
19293.75,-12.414359000000003,blues driver - C,75%,25%,
19336.816406,-12.325644000000002,blues driver - C,75%,25%,
19379.882812,-13.079645999999995,blues driver - C,75%,25%,
19422.949219,-12.642180999999999,blues driver - C,75%,25%,
19466.015625,-13.188373000000004,blues driver - C,75%,25%,
19509.082031,-12.869829999999999,blues driver - C,75%,25%,
19552.148438,-12.076133000000004,blues driver - C,75%,25%,
19595.214844,-12.508405999999999,blues driver - C,75%,25%,
19638.28125,-12.641612,blues driver - C,75%,25%,
19681.347656,-13.085821999999999,blues driver - C,75%,25%,
19724.414062,-12.268046000000004,blues driver - C,75%,25%,
19767.480469,-12.260974000000003,blues driver - C,75%,25%,
19810.546875,-11.602923000000002,blues driver - C,75%,25%,
19853.613281,-12.715673999999998,blues driver - C,75%,25%,
19896.679688,-13.185867,blues driver - C,75%,25%,
19939.746094,-12.295108000000004,blues driver - C,75%,25%,
19982.8125,-12.412272,blues driver - C,75%,25%,
43.066406,-21.631916000000007,blues driver - C,0%,50%,
86.132812,-10.229155000000006,blues driver - C,0%,50%,
129.199219,-5.084394000000003,blues driver - C,0%,50%,
172.265625,-3.970558000000004,blues driver - C,0%,50%,
215.332031,-4.268188000000006,blues driver - C,0%,50%,
258.398438,-3.1622900000000023,blues driver - C,0%,50%,
301.464844,-2.256962000000005,blues driver - C,0%,50%,
344.53125,-2.518024000000004,blues driver - C,0%,50%,
387.597656,-1.6914160000000038,blues driver - C,0%,50%,
430.664062,-1.0938720000000046,blues driver - C,0%,50%,
473.730469,-0.9109080000000027,blues driver - C,0%,50%,
516.796875,-1.0305900000000037,blues driver - C,0%,50%,
559.863281,-0.8449350000000067,blues driver - C,0%,50%,
602.929688,-0.9401680000000034,blues driver - C,0%,50%,
645.996094,-0.582810000000002,blues driver - C,0%,50%,
689.0625,-0.30438600000000093,blues driver - C,0%,50%,
732.128906,-1.098818000000005,blues driver - C,0%,50%,
775.195312,-0.9558950000000053,blues driver - C,0%,50%,
818.261719,-0.886803000000004,blues driver - C,0%,50%,
861.328125,-0.5628300000000017,blues driver - C,0%,50%,
904.394531,-0.1510000000000069,blues driver - C,0%,50%,
947.460938,-0.11836699999999922,blues driver - C,0%,50%,
990.527344,-0.7763860000000058,blues driver - C,0%,50%,
1033.59375,-1.2027870000000043,blues driver - C,0%,50%,
1076.660156,-0.7597140000000024,blues driver - C,0%,50%,
1119.726562,-0.46344600000000113,blues driver - C,0%,50%,
1162.792969,0,blues driver - C,0%,50%,
1205.859375,-1.2623600000000046,blues driver - C,0%,50%,
1248.925781,-1.6177730000000068,blues driver - C,0%,50%,
1291.992188,-2.0487350000000006,blues driver - C,0%,50%,
1335.058594,-1.0370900000000027,blues driver - C,0%,50%,
1378.125,-0.7708270000000077,blues driver - C,0%,50%,
1421.191406,-0.8063800000000008,blues driver - C,0%,50%,
1464.257812,-1.2877570000000027,blues driver - C,0%,50%,
1507.324219,-1.0276050000000083,blues driver - C,0%,50%,
1550.390625,-0.9280490000000015,blues driver - C,0%,50%,
1593.457031,-1.1040980000000005,blues driver - C,0%,50%,
1636.523438,-1.2244190000000046,blues driver - C,0%,50%,
1679.589844,-1.380714000000001,blues driver - C,0%,50%,
1722.65625,-0.9518980000000035,blues driver - C,0%,50%,
1765.722656,-0.5834540000000032,blues driver - C,0%,50%,
1808.789062,-1.3816380000000024,blues driver - C,0%,50%,
1851.855469,-1.5182590000000005,blues driver - C,0%,50%,
1894.921875,-1.805678000000004,blues driver - C,0%,50%,
1937.988281,-1.2708930000000045,blues driver - C,0%,50%,
1981.054688,-1.039545000000004,blues driver - C,0%,50%,
2024.121094,-0.4733560000000061,blues driver - C,0%,50%,
2067.1875,-0.7219760000000051,blues driver - C,0%,50%,
2110.253906,-1.0137880000000017,blues driver - C,0%,50%,
2153.320312,-1.1231229999999996,blues driver - C,0%,50%,
2196.386719,-1.245350000000002,blues driver - C,0%,50%,
2239.453125,-0.8822370000000035,blues driver - C,0%,50%,
2282.519531,-0.6089880000000036,blues driver - C,0%,50%,
2325.585938,-0.6948380000000078,blues driver - C,0%,50%,
2368.652344,-0.5931200000000025,blues driver - C,0%,50%,
2411.71875,-1.2113630000000022,blues driver - C,0%,50%,
2454.785156,-2.054781000000009,blues driver - C,0%,50%,
2497.851562,-1.1411230000000039,blues driver - C,0%,50%,
2540.917969,-0.23462100000000774,blues driver - C,0%,50%,
2583.984375,-1.1807610000000004,blues driver - C,0%,50%,
2627.050781,-1.6424540000000043,blues driver - C,0%,50%,
2670.117188,-0.9396540000000009,blues driver - C,0%,50%,
2713.183594,-0.5373359999999998,blues driver - C,0%,50%,
2756.25,-0.3351010000000052,blues driver - C,0%,50%,
2799.316406,-0.9830490000000047,blues driver - C,0%,50%,
2842.382812,-1.1752570000000055,blues driver - C,0%,50%,
2885.449219,-1.092245000000009,blues driver - C,0%,50%,
2928.515625,-0.3530790000000046,blues driver - C,0%,50%,
2971.582031,-0.8043200000000077,blues driver - C,0%,50%,
3014.648438,-0.8024160000000045,blues driver - C,0%,50%,
3057.714844,-1.097135000000005,blues driver - C,0%,50%,
3100.78125,-1.0856190000000048,blues driver - C,0%,50%,
3143.847656,-0.5598630000000107,blues driver - C,0%,50%,
3186.914062,-1.2503600000000041,blues driver - C,0%,50%,
