Frequency,dB,pedal,Tone,Gain
4048.242188,-16.676049000000003,nobels odr-1,25%,25%,
4091.308594,-17.936577000000003,nobels odr-1,25%,25%,
4134.375,-16.237153000000003,nobels odr-1,25%,25%,
4177.441406,-16.614780999999997,nobels odr-1,25%,25%,
4220.507812,-18.619377999999994,nobels odr-1,25%,25%,
4263.574219,-16.930451,nobels odr-1,25%,25%,
4306.640625,-17.307072,nobels odr-1,25%,25%,
4349.707031,-17.750855000000005,nobels odr-1,25%,25%,
4392.773438,-17.958432,nobels odr-1,25%,25%,
4435.839844,-18.442013,nobels odr-1,25%,25%,
4478.90625,-16.778808,nobels odr-1,25%,25%,
4521.972656,-17.854477999999997,nobels odr-1,25%,25%,
4565.039062,-19.153747999999997,nobels odr-1,25%,25%,
4608.105469,-19.449532,nobels odr-1,25%,25%,
4651.171875,-19.044490999999997,nobels odr-1,25%,25%,
4694.238281,-17.770493,nobels odr-1,25%,25%,
4737.304688,-19.693893,nobels odr-1,25%,25%,
4780.371094,-19.666222,nobels odr-1,25%,25%,
4823.4375,-20.277382,nobels odr-1,25%,25%,
4866.503906,-20.246928999999998,nobels odr-1,25%,25%,
4909.570312,-20.050670999999998,nobels odr-1,25%,25%,
4952.636719,-22.360798,nobels odr-1,25%,25%,
4995.703125,-19.291123000000002,nobels odr-1,25%,25%,
5038.769531,-19.003277,nobels odr-1,25%,25%,
5081.835938,-20.474419,nobels odr-1,25%,25%,
5124.902344,-20.593701000000006,nobels odr-1,25%,25%,
5167.96875,-22.742233000000002,nobels odr-1,25%,25%,
5211.035156,-21.419781000000004,nobels odr-1,25%,25%,
5254.101562,-22.787533,nobels odr-1,25%,25%,
5297.167969,-21.141578999999997,nobels odr-1,25%,25%,
5340.234375,-20.089336999999997,nobels odr-1,25%,25%,
5383.300781,-21.225956,nobels odr-1,25%,25%,
5426.367188,-20.418960000000002,nobels odr-1,25%,25%,
5469.433594,-21.152556999999998,nobels odr-1,25%,25%,
5512.5,-20.880775999999994,nobels odr-1,25%,25%,
5555.566406,-21.305763000000002,nobels odr-1,25%,25%,
5598.632812,-22.829052,nobels odr-1,25%,25%,
5641.699219,-21.411804999999998,nobels odr-1,25%,25%,
5684.765625,-21.559334000000003,nobels odr-1,25%,25%,
5727.832031,-22.019859,nobels odr-1,25%,25%,
5770.898438,-22.747314,nobels odr-1,25%,25%,
5813.964844,-22.556915,nobels odr-1,25%,25%,
5857.03125,-22.074471,nobels odr-1,25%,25%,
5900.097656,-23.856593999999998,nobels odr-1,25%,25%,
5943.164062,-22.597721000000003,nobels odr-1,25%,25%,
5986.230469,-23.10672,nobels odr-1,25%,25%,
6029.296875,-24.019791,nobels odr-1,25%,25%,
6072.363281,-23.272369,nobels odr-1,25%,25%,
6115.429688,-24.302052,nobels odr-1,25%,25%,
6158.496094,-23.475868000000002,nobels odr-1,25%,25%,
6201.5625,-23.646506999999996,nobels odr-1,25%,25%,
6244.628906,-23.604164,nobels odr-1,25%,25%,
6287.695312,-23.186539,nobels odr-1,25%,25%,
6330.761719,-24.780148,nobels odr-1,25%,25%,
6373.828125,-23.96294,nobels odr-1,25%,25%,
6416.894531,-25.769776000000004,nobels odr-1,25%,25%,
6459.960938,-25.182984,nobels odr-1,25%,25%,
6503.027344,-24.866048000000003,nobels odr-1,25%,25%,
6546.09375,-26.459511000000003,nobels odr-1,25%,25%,
6589.160156,-25.167023000000004,nobels odr-1,25%,25%,
6632.226562,-26.120437999999996,nobels odr-1,25%,25%,
6675.292969,-26.115166000000006,nobels odr-1,25%,25%,
6718.359375,-25.680683,nobels odr-1,25%,25%,
6761.425781,-26.576556999999998,nobels odr-1,25%,25%,
6804.492188,-26.108571,nobels odr-1,25%,25%,
6847.558594,-27.77065,nobels odr-1,25%,25%,
6890.625,-26.022514000000005,nobels odr-1,25%,25%,
6933.691406,-26.17144,nobels odr-1,25%,25%,
6976.757812,-27.234306,nobels odr-1,25%,25%,
7019.824219,-26.979389,nobels odr-1,25%,25%,
7062.890625,-27.615784,nobels odr-1,25%,25%,
7105.957031,-27.641674000000005,nobels odr-1,25%,25%,
7149.023438,-28.658806000000002,nobels odr-1,25%,25%,
7192.089844,-27.853092,nobels odr-1,25%,25%,
7235.15625,-27.136684999999996,nobels odr-1,25%,25%,
7278.222656,-29.24968,nobels odr-1,25%,25%,
7321.289062,-28.039134999999998,nobels odr-1,25%,25%,
7364.355469,-28.655216999999997,nobels odr-1,25%,25%,
7407.421875,-28.255986000000004,nobels odr-1,25%,25%,
7450.488281,-27.024982999999995,nobels odr-1,25%,25%,
7493.554688,-28.378243,nobels odr-1,25%,25%,
7536.621094,-28.136964000000003,nobels odr-1,25%,25%,
7579.6875,-28.833428,nobels odr-1,25%,25%,
7622.753906,-26.950215000000004,nobels odr-1,25%,25%,
7665.820312,-26.812248999999998,nobels odr-1,25%,25%,
7708.886719,-28.147927,nobels odr-1,25%,25%,
7751.953125,-28.714561999999997,nobels odr-1,25%,25%,
7795.019531,-30.644344,nobels odr-1,25%,25%,
7838.085938,-29.403668,nobels odr-1,25%,25%,
7881.152344,-29.438602999999997,nobels odr-1,25%,25%,
7924.21875,-30.569115,nobels odr-1,25%,25%,
7967.285156,-29.616486,nobels odr-1,25%,25%,
8010.351562,-29.679092999999998,nobels odr-1,25%,25%,
8053.417969,-29.854695000000003,nobels odr-1,25%,25%,
8096.484375,-31.039768999999996,nobels odr-1,25%,25%,
8139.550781,-31.326458000000006,nobels odr-1,25%,25%,
8182.617188,-30.130867000000006,nobels odr-1,25%,25%,
8225.683594,-30.041844000000008,nobels odr-1,25%,25%,
8268.75,-30.853991999999995,nobels odr-1,25%,25%,
8311.816406,-31.607098000000004,nobels odr-1,25%,25%,
8354.882812,-30.857430000000004,nobels odr-1,25%,25%,
8397.949219,-30.118377999999996,nobels odr-1,25%,25%,
8441.015625,-31.413559000000003,nobels odr-1,25%,25%,
8484.082031,-30.355453,nobels odr-1,25%,25%,
8527.148438,-31.149738999999993,nobels odr-1,25%,25%,
8570.214844,-30.651381999999995,nobels odr-1,25%,25%,
8613.28125,-30.634483000000007,nobels odr-1,25%,25%,
8656.347656,-31.862895999999996,nobels odr-1,25%,25%,
8699.414062,-30.917408999999996,nobels odr-1,25%,25%,
8742.480469,-32.04781700000001,nobels odr-1,25%,25%,
8785.546875,-32.564457000000004,nobels odr-1,25%,25%,
8828.613281,-31.839524000000008,nobels odr-1,25%,25%,
8871.679688,-32.71210099999999,nobels odr-1,25%,25%,
8914.746094,-32.11883999999999,nobels odr-1,25%,25%,
8957.8125,-32.67692600000001,nobels odr-1,25%,25%,
9000.878906,-33.333248999999995,nobels odr-1,25%,25%,
9043.945312,-33.189175000000006,nobels odr-1,25%,25%,
9087.011719,-32.16331099999999,nobels odr-1,25%,25%,
9130.078125,-32.739525,nobels odr-1,25%,25%,
9173.144531,-34.488331,nobels odr-1,25%,25%,
9216.210938,-33.164696000000006,nobels odr-1,25%,25%,
9259.277344,-33.203648,nobels odr-1,25%,25%,
9302.34375,-32.12594999999999,nobels odr-1,25%,25%,
9345.410156,-31.936833000000004,nobels odr-1,25%,25%,
9388.476562,-33.89053,nobels odr-1,25%,25%,
9431.542969,-33.162289,nobels odr-1,25%,25%,
9474.609375,-34.18094599999999,nobels odr-1,25%,25%,
9517.675781,-33.984055,nobels odr-1,25%,25%,
9560.742188,-33.383953000000005,nobels odr-1,25%,25%,
9603.808594,-34.427002,nobels odr-1,25%,25%,
9646.875,-32.959416000000004,nobels odr-1,25%,25%,
9689.941406,-33.033812999999995,nobels odr-1,25%,25%,
9733.007812,-32.760464,nobels odr-1,25%,25%,
9776.074219,-32.95359499999999,nobels odr-1,25%,25%,
9819.140625,-33.55291,nobels odr-1,25%,25%,
9862.207031,-32.595169,nobels odr-1,25%,25%,
9905.273438,-33.516834,nobels odr-1,25%,25%,
9948.339844,-33.97426200000001,nobels odr-1,25%,25%,
9991.40625,-34.350303999999994,nobels odr-1,25%,25%,
10034.472656,-34.490155,nobels odr-1,25%,25%,
10077.539062,-33.427964,nobels odr-1,25%,25%,
10120.605469,-34.402035,nobels odr-1,25%,25%,
10163.671875,-34.15601799999999,nobels odr-1,25%,25%,
10206.738281,-35.086838,nobels odr-1,25%,25%,
10249.804688,-35.664338,nobels odr-1,25%,25%,
10292.871094,-34.73857199999999,nobels odr-1,25%,25%,
10335.9375,-34.60166199999999,nobels odr-1,25%,25%,
10379.003906,-34.11989999999999,nobels odr-1,25%,25%,
10422.070312,-34.958515000000006,nobels odr-1,25%,25%,
10465.136719,-35.74213800000001,nobels odr-1,25%,25%,
10508.203125,-35.23714,nobels odr-1,25%,25%,
10551.269531,-35.33159699999999,nobels odr-1,25%,25%,
10594.335938,-34.622485999999995,nobels odr-1,25%,25%,
10637.402344,-35.241665,nobels odr-1,25%,25%,
10680.46875,-34.690399,nobels odr-1,25%,25%,
10723.535156,-34.498067000000006,nobels odr-1,25%,25%,
10766.601562,-35.145646,nobels odr-1,25%,25%,
10809.667969,-35.127148000000005,nobels odr-1,25%,25%,
10852.734375,-36.55113999999999,nobels odr-1,25%,25%,
10895.800781,-34.87389,nobels odr-1,25%,25%,
10938.867188,-34.46424900000001,nobels odr-1,25%,25%,
10981.933594,-36.568169,nobels odr-1,25%,25%,
11025,-35.005898,nobels odr-1,25%,25%,
11068.066406,-35.228054,nobels odr-1,25%,25%,
11111.132812,-36.03708999999999,nobels odr-1,25%,25%,
11154.199219,-36.535348,nobels odr-1,25%,25%,
11197.265625,-34.852226,nobels odr-1,25%,25%,
11240.332031,-34.257435,nobels odr-1,25%,25%,
11283.398438,-36.001694,nobels odr-1,25%,25%,
11326.464844,-36.3639,nobels odr-1,25%,25%,
11369.53125,-37.35000599999999,nobels odr-1,25%,25%,
11412.597656,-37.00108,nobels odr-1,25%,25%,
11455.664062,-36.25013,nobels odr-1,25%,25%,
11498.730469,-36.598935,nobels odr-1,25%,25%,
11541.796875,-34.97076,nobels odr-1,25%,25%,
11584.863281,-35.30713,nobels odr-1,25%,25%,
11627.929688,-35.668533,nobels odr-1,25%,25%,
11670.996094,-36.029038,nobels odr-1,25%,25%,
11714.0625,-37.615776,nobels odr-1,25%,25%,
11757.128906,-36.11115699999999,nobels odr-1,25%,25%,
11800.195312,-36.250043000000005,nobels odr-1,25%,25%,
11843.261719,-37.103370999999996,nobels odr-1,25%,25%,
11886.328125,-37.21328,nobels odr-1,25%,25%,
11929.394531,-37.34106800000001,nobels odr-1,25%,25%,
11972.460938,-35.79561299999999,nobels odr-1,25%,25%,
12015.527344,-36.424305000000004,nobels odr-1,25%,25%,
12058.59375,-35.585792999999995,nobels odr-1,25%,25%,
12101.660156,-35.612328000000005,nobels odr-1,25%,25%,
12144.726562,-36.97243999999999,nobels odr-1,25%,25%,
12187.792969,-35.73946000000001,nobels odr-1,25%,25%,
12230.859375,-36.709924,nobels odr-1,25%,25%,
12273.925781,-37.035718,nobels odr-1,25%,25%,
12316.992188,-37.339946999999995,nobels odr-1,25%,25%,
12360.058594,-35.70980499999999,nobels odr-1,25%,25%,
12403.125,-35.405862,nobels odr-1,25%,25%,
12446.191406,-37.612606,nobels odr-1,25%,25%,
12489.257812,-37.09253,nobels odr-1,25%,25%,
12532.324219,-37.43298800000001,nobels odr-1,25%,25%,
12575.390625,-37.27318899999999,nobels odr-1,25%,25%,
12618.457031,-36.51312200000001,nobels odr-1,25%,25%,
12661.523438,-36.693864000000005,nobels odr-1,25%,25%,
12704.589844,-36.48321200000001,nobels odr-1,25%,25%,
12747.65625,-37.664390999999995,nobels odr-1,25%,25%,
12790.722656,-37.140958,nobels odr-1,25%,25%,
12833.789062,-36.691838000000004,nobels odr-1,25%,25%,
12876.855469,-38.145989,nobels odr-1,25%,25%,
12919.921875,-36.639176000000006,nobels odr-1,25%,25%,
12962.988281,-36.41730100000001,nobels odr-1,25%,25%,
13006.054688,-36.829277000000005,nobels odr-1,25%,25%,
13049.121094,-37.22622299999999,nobels odr-1,25%,25%,
13092.1875,-38.351535999999996,nobels odr-1,25%,25%,
13135.253906,-36.717251000000005,nobels odr-1,25%,25%,
13178.320312,-37.31196700000001,nobels odr-1,25%,25%,
13221.386719,-37.668312,nobels odr-1,25%,25%,
13264.453125,-37.407909000000004,nobels odr-1,25%,25%,
13307.519531,-36.66489399999999,nobels odr-1,25%,25%,
13350.585938,-35.94018200000001,nobels odr-1,25%,25%,
13393.652344,-37.84037000000001,nobels odr-1,25%,25%,
13436.71875,-36.696488,nobels odr-1,25%,25%,
13479.785156,-36.701161,nobels odr-1,25%,25%,
13522.851562,-37.782944,nobels odr-1,25%,25%,
13565.917969,-37.303574,nobels odr-1,25%,25%,
13608.984375,-37.936921,nobels odr-1,25%,25%,
13652.050781,-37.217079999999996,nobels odr-1,25%,25%,
13695.117188,-37.969178000000014,nobels odr-1,25%,25%,
13738.183594,-36.827645000000004,nobels odr-1,25%,25%,
13781.25,-35.970887000000005,nobels odr-1,25%,25%,
13824.316406,-36.802582,nobels odr-1,25%,25%,
13867.382812,-37.540963000000005,nobels odr-1,25%,25%,
13910.449219,-39.035076000000004,nobels odr-1,25%,25%,
13953.515625,-36.39053,nobels odr-1,25%,25%,
13996.582031,-36.638585000000006,nobels odr-1,25%,25%,
14039.648438,-38.336991,nobels odr-1,25%,25%,
14082.714844,-37.41511200000001,nobels odr-1,25%,25%,
14125.78125,-37.90779500000001,nobels odr-1,25%,25%,
14168.847656,-37.32056899999999,nobels odr-1,25%,25%,
14211.914062,-36.994668000000004,nobels odr-1,25%,25%,
14254.980469,-36.945301,nobels odr-1,25%,25%,
14298.046875,-37.77605899999999,nobels odr-1,25%,25%,
14341.113281,-39.42344299999999,nobels odr-1,25%,25%,
14384.179688,-36.574528,nobels odr-1,25%,25%,
14427.246094,-36.369606000000005,nobels odr-1,25%,25%,
14470.3125,-38.43350699999999,nobels odr-1,25%,25%,
14513.378906,-37.25201799999999,nobels odr-1,25%,25%,
14556.445312,-37.972184,nobels odr-1,25%,25%,
14599.511719,-37.850438,nobels odr-1,25%,25%,
14642.578125,-37.889157,nobels odr-1,25%,25%,
14685.644531,-36.910754999999995,nobels odr-1,25%,25%,
14728.710938,-36.827515000000005,nobels odr-1,25%,25%,
14771.777344,-38.83678499999999,nobels odr-1,25%,25%,
14814.84375,-37.505093,nobels odr-1,25%,25%,
14857.910156,-37.88767299999999,nobels odr-1,25%,25%,
14900.976562,-39.071968999999996,nobels odr-1,25%,25%,
14944.042969,-38.57344800000001,nobels odr-1,25%,25%,
14987.109375,-39.641068000000004,nobels odr-1,25%,25%,
15030.175781,-38.65702400000001,nobels odr-1,25%,25%,
15073.242188,-39.773071,nobels odr-1,25%,25%,
15116.308594,-39.82683899999999,nobels odr-1,25%,25%,
15159.375,-38.30570599999999,nobels odr-1,25%,25%,
15202.441406,-37.936288000000005,nobels odr-1,25%,25%,
15245.507812,-37.569485,nobels odr-1,25%,25%,
15288.574219,-38.58009,nobels odr-1,25%,25%,
15331.640625,-37.182782,nobels odr-1,25%,25%,
15374.707031,-37.67343100000001,nobels odr-1,25%,25%,
15417.773438,-39.456813999999994,nobels odr-1,25%,25%,
15460.839844,-38.143544000000006,nobels odr-1,25%,25%,
15503.90625,-38.75236099999999,nobels odr-1,25%,25%,
15546.972656,-38.252323000000004,nobels odr-1,25%,25%,
15590.039062,-38.126202000000006,nobels odr-1,25%,25%,
15633.105469,-38.698643000000004,nobels odr-1,25%,25%,
15676.171875,-37.62070799999999,nobels odr-1,25%,25%,
15719.238281,-38.359818000000004,nobels odr-1,25%,25%,
15762.304688,-38.783936,nobels odr-1,25%,25%,
15805.371094,-38.99635799999999,nobels odr-1,25%,25%,
15848.4375,-38.90467500000001,nobels odr-1,25%,25%,
15891.503906,-38.650261,nobels odr-1,25%,25%,
15934.570312,-40.097413,nobels odr-1,25%,25%,
15977.636719,-38.769031999999996,nobels odr-1,25%,25%,
16020.703125,-38.71923099999999,nobels odr-1,25%,25%,
16063.769531,-37.978386,nobels odr-1,25%,25%,
16106.835938,-37.52309799999999,nobels odr-1,25%,25%,
16149.902344,-39.38996200000001,nobels odr-1,25%,25%,
16192.96875,-37.690506,nobels odr-1,25%,25%,
16236.035156,-38.376176,nobels odr-1,25%,25%,
16279.101562,-39.41824799999999,nobels odr-1,25%,25%,
16322.167969,-38.826702,nobels odr-1,25%,25%,
16365.234375,-38.39619499999999,nobels odr-1,25%,25%,
16408.300781,-37.285332,nobels odr-1,25%,25%,
16451.367188,-38.416596,nobels odr-1,25%,25%,
16494.433594,-39.306359,nobels odr-1,25%,25%,
16537.5,-39.15464399999999,nobels odr-1,25%,25%,
16580.566406,-39.00025599999999,nobels odr-1,25%,25%,
16623.632812,-38.459225,nobels odr-1,25%,25%,
16666.699219,-39.657692,nobels odr-1,25%,25%,
16709.765625,-39.68216699999999,nobels odr-1,25%,25%,
16752.832031,-39.423421000000005,nobels odr-1,25%,25%,
16795.898438,-39.793069,nobels odr-1,25%,25%,
16838.964844,-38.689415,nobels odr-1,25%,25%,
16882.03125,-38.937302,nobels odr-1,25%,25%,
16925.097656,-39.335114000000004,nobels odr-1,25%,25%,
16968.164062,-39.62621299999999,nobels odr-1,25%,25%,
17011.230469,-38.604622000000006,nobels odr-1,25%,25%,
17054.296875,-37.755639,nobels odr-1,25%,25%,
17097.363281,-38.346733,nobels odr-1,25%,25%,
17140.429688,-38.30301300000001,nobels odr-1,25%,25%,
17183.496094,-38.844727000000006,nobels odr-1,25%,25%,
17226.5625,-38.34863,nobels odr-1,25%,25%,
17269.628906,-37.694901,nobels odr-1,25%,25%,
17312.695312,-38.27795400000001,nobels odr-1,25%,25%,
17355.761719,-37.025937,nobels odr-1,25%,25%,
17398.828125,-37.461072,nobels odr-1,25%,25%,
17441.894531,-39.85279800000001,nobels odr-1,25%,25%,
17484.960938,-39.470558,nobels odr-1,25%,25%,
17528.027344,-40.588566,nobels odr-1,25%,25%,
17571.09375,-38.672138000000004,nobels odr-1,25%,25%,
17614.160156,-38.993165000000005,nobels odr-1,25%,25%,
17657.226562,-37.896298,nobels odr-1,25%,25%,
17700.292969,-38.012108,nobels odr-1,25%,25%,
17743.359375,-39.24818800000001,nobels odr-1,25%,25%,
17786.425781,-38.670952,nobels odr-1,25%,25%,
17829.492188,-40.139340000000004,nobels odr-1,25%,25%,
17872.558594,-40.128934,nobels odr-1,25%,25%,
17915.625,-39.344848999999996,nobels odr-1,25%,25%,
17958.691406,-38.291141999999994,nobels odr-1,25%,25%,
18001.757812,-38.301743,nobels odr-1,25%,25%,
18044.824219,-39.92273399999999,nobels odr-1,25%,25%,
18087.890625,-39.28300899999999,nobels odr-1,25%,25%,
18130.957031,-39.398083,nobels odr-1,25%,25%,
18174.023438,-39.892403,nobels odr-1,25%,25%,
18217.089844,-38.6614,nobels odr-1,25%,25%,
18260.15625,-40.11551300000001,nobels odr-1,25%,25%,
18303.222656,-40.116378999999995,nobels odr-1,25%,25%,
18346.289062,-40.42069699999999,nobels odr-1,25%,25%,
18389.355469,-38.920162000000005,nobels odr-1,25%,25%,
18432.421875,-37.70334199999999,nobels odr-1,25%,25%,
18475.488281,-39.21172800000001,nobels odr-1,25%,25%,
18518.554688,-39.706513,nobels odr-1,25%,25%,
18561.621094,-40.36893500000001,nobels odr-1,25%,25%,
18604.6875,-39.803901999999994,nobels odr-1,25%,25%,
18647.753906,-39.019394000000005,nobels odr-1,25%,25%,
18690.820312,-40.431267000000005,nobels odr-1,25%,25%,
18733.886719,-39.167441999999994,nobels odr-1,25%,25%,
18776.953125,-39.190258,nobels odr-1,25%,25%,
18820.019531,-39.519108,nobels odr-1,25%,25%,
18863.085938,-39.11547499999999,nobels odr-1,25%,25%,
18906.152344,-40.580685,nobels odr-1,25%,25%,
18949.21875,-38.68698500000001,nobels odr-1,25%,25%,
18992.285156,-38.651627000000005,nobels odr-1,25%,25%,
19035.351562,-40.017551,nobels odr-1,25%,25%,
19078.417969,-39.91616400000001,nobels odr-1,25%,25%,
19121.484375,-40.410309,nobels odr-1,25%,25%,
19164.550781,-39.321911,nobels odr-1,25%,25%,
19207.617188,-40.26230600000001,nobels odr-1,25%,25%,
19250.683594,-39.32466600000001,nobels odr-1,25%,25%,
19293.75,-38.689640999999995,nobels odr-1,25%,25%,
19336.816406,-39.954696999999996,nobels odr-1,25%,25%,
19379.882812,-39.771084,nobels odr-1,25%,25%,
19422.949219,-40.92172699999999,nobels odr-1,25%,25%,
19466.015625,-40.752815999999996,nobels odr-1,25%,25%,
19509.082031,-40.508584,nobels odr-1,25%,25%,
19552.148438,-40.448205,nobels odr-1,25%,25%,
19595.214844,-39.222595999999996,nobels odr-1,25%,25%,
19638.28125,-40.11527600000001,nobels odr-1,25%,25%,
19681.347656,-39.83884499999999,nobels odr-1,25%,25%,
19724.414062,-39.830083,nobels odr-1,25%,25%,
19767.480469,-41.116539,nobels odr-1,25%,25%,
19810.546875,-39.562259999999995,nobels odr-1,25%,25%,
19853.613281,-40.013172,nobels odr-1,25%,25%,
19896.679688,-40.092304999999996,nobels odr-1,25%,25%,
19939.746094,-39.929058,nobels odr-1,25%,25%,
19982.8125,-40.679959,nobels odr-1,25%,25%,
43.066406,-19.933934,nobels odr-1,50%,25%,
86.132812,-17.968362,nobels odr-1,50%,25%,
129.199219,-17.363097999999997,nobels odr-1,50%,25%,
172.265625,-16.535821,nobels odr-1,50%,25%,
215.332031,-15.601851,nobels odr-1,50%,25%,
258.398438,-13.991378999999998,nobels odr-1,50%,25%,
301.464844,-12.797650999999998,nobels odr-1,50%,25%,
344.53125,-12.777523999999996,nobels odr-1,50%,25%,
387.597656,-12.331937999999997,nobels odr-1,50%,25%,
430.664062,-11.039360999999996,nobels odr-1,50%,25%,
473.730469,-10.328906999999997,nobels odr-1,50%,25%,
516.796875,-9.993668,nobels odr-1,50%,25%,
559.863281,-7.324804999999998,nobels odr-1,50%,25%,
602.929688,-6.370076999999998,nobels odr-1,50%,25%,
645.996094,-5.148805999999997,nobels odr-1,50%,25%,
689.0625,-3.356373999999999,nobels odr-1,50%,25%,
732.128906,-1.7143610000000002,nobels odr-1,50%,25%,
775.195312,0,nobels odr-1,50%,25%,
818.261719,-0.3297099999999986,nobels odr-1,50%,25%,
861.328125,-4.243655999999998,nobels odr-1,50%,25%,
904.394531,-3.497927999999998,nobels odr-1,50%,25%,
947.460938,-1.725403,nobels odr-1,50%,25%,
990.527344,-3.4181039999999996,nobels odr-1,50%,25%,
1033.59375,-4.674700999999999,nobels odr-1,50%,25%,
1076.660156,-5.511837,nobels odr-1,50%,25%,
1119.726562,-6.513359999999999,nobels odr-1,50%,25%,
1162.792969,-6.249466000000002,nobels odr-1,50%,25%,
1205.859375,-5.799701999999996,nobels odr-1,50%,25%,
1248.925781,-7.276275000000002,nobels odr-1,50%,25%,
1291.992188,-9.057548999999998,nobels odr-1,50%,25%,
1335.058594,-9.175454999999996,nobels odr-1,50%,25%,
1378.125,-8.462167,nobels odr-1,50%,25%,
1421.191406,-8.970286999999999,nobels odr-1,50%,25%,
1464.257812,-9.684472999999997,nobels odr-1,50%,25%,
1507.324219,-7.355841000000002,nobels odr-1,50%,25%,
1550.390625,-7.9993300000000005,nobels odr-1,50%,25%,
1593.457031,-7.825629999999997,nobels odr-1,50%,25%,
1636.523438,-8.788496000000002,nobels odr-1,50%,25%,
1679.589844,-10.843858,nobels odr-1,50%,25%,
1722.65625,-9.590221000000003,nobels odr-1,50%,25%,
1765.722656,-11.011593999999999,nobels odr-1,50%,25%,
1808.789062,-11.748279000000004,nobels odr-1,50%,25%,
1851.855469,-11.912151000000001,nobels odr-1,50%,25%,
1894.921875,-11.838452999999998,nobels odr-1,50%,25%,
1937.988281,-9.928324999999997,nobels odr-1,50%,25%,
1981.054688,-11.372641999999995,nobels odr-1,50%,25%,
2024.121094,-11.061321999999997,nobels odr-1,50%,25%,
2067.1875,-10.989287999999998,nobels odr-1,50%,25%,
2110.253906,-11.322754,nobels odr-1,50%,25%,
2153.320312,-11.413187,nobels odr-1,50%,25%,
2196.386719,-12.276470999999997,nobels odr-1,50%,25%,
2239.453125,-11.324578999999996,nobels odr-1,50%,25%,
2282.519531,-11.894675999999997,nobels odr-1,50%,25%,
2325.585938,-12.690789999999996,nobels odr-1,50%,25%,
2368.652344,-11.994610999999995,nobels odr-1,50%,25%,
2411.71875,-14.107367999999997,nobels odr-1,50%,25%,
2454.785156,-13.196659999999998,nobels odr-1,50%,25%,
2497.851562,-13.027203999999998,nobels odr-1,50%,25%,
2540.917969,-12.873920000000002,nobels odr-1,50%,25%,
2583.984375,-13.925214999999998,nobels odr-1,50%,25%,
2627.050781,-16.284332,nobels odr-1,50%,25%,
2670.117188,-14.397328999999996,nobels odr-1,50%,25%,
2713.183594,-14.774186999999994,nobels odr-1,50%,25%,
2756.25,-13.841127,nobels odr-1,50%,25%,
2799.316406,-13.694245999999993,nobels odr-1,50%,25%,
2842.382812,-15.709476000000002,nobels odr-1,50%,25%,
2885.449219,-14.190579999999997,nobels odr-1,50%,25%,
2928.515625,-15.042819999999995,nobels odr-1,50%,25%,
2971.582031,-14.428761999999999,nobels odr-1,50%,25%,
3014.648438,-15.041905999999997,nobels odr-1,50%,25%,
3057.714844,-16.637945,nobels odr-1,50%,25%,
3100.78125,-14.605194999999995,nobels odr-1,50%,25%,
3143.847656,-15.959458999999995,nobels odr-1,50%,25%,
3186.914062,-16.841396,nobels odr-1,50%,25%,
3229.980469,-17.05409,nobels odr-1,50%,25%,
3273.046875,-15.327053999999997,nobels odr-1,50%,25%,
3316.113281,-13.975267000000002,nobels odr-1,50%,25%,
3359.179688,-16.428498999999995,nobels odr-1,50%,25%,
3402.246094,-17.260587,nobels odr-1,50%,25%,
3445.3125,-17.437512999999996,nobels odr-1,50%,25%,
3488.378906,-17.850939000000004,nobels odr-1,50%,25%,
3531.445312,-16.102007,nobels odr-1,50%,25%,
3574.511719,-17.761919,nobels odr-1,50%,25%,
3617.578125,-17.334859,nobels odr-1,50%,25%,
3660.644531,-17.447580000000002,nobels odr-1,50%,25%,
3703.710938,-18.158871999999995,nobels odr-1,50%,25%,
3746.777344,-16.814318,nobels odr-1,50%,25%,
3789.84375,-17.534403000000005,nobels odr-1,50%,25%,
3832.910156,-17.494828999999996,nobels odr-1,50%,25%,
3875.976562,-18.596646999999997,nobels odr-1,50%,25%,
3919.042969,-18.869673,nobels odr-1,50%,25%,
3962.109375,-17.511251,nobels odr-1,50%,25%,
4005.175781,-18.653306999999998,nobels odr-1,50%,25%,
4048.242188,-19.216852000000003,nobels odr-1,50%,25%,
4091.308594,-20.157602000000004,nobels odr-1,50%,25%,
4134.375,-18.283617,nobels odr-1,50%,25%,
4177.441406,-18.591566,nobels odr-1,50%,25%,
4220.507812,-20.634119,nobels odr-1,50%,25%,
4263.574219,-18.657826999999997,nobels odr-1,50%,25%,
4306.640625,-19.970323,nobels odr-1,50%,25%,
4349.707031,-20.173883000000004,nobels odr-1,50%,25%,
4392.773438,-19.982405,nobels odr-1,50%,25%,
4435.839844,-20.271542999999994,nobels odr-1,50%,25%,
4478.90625,-18.823919000000004,nobels odr-1,50%,25%,
4521.972656,-19.343252,nobels odr-1,50%,25%,
4565.039062,-21.142961,nobels odr-1,50%,25%,
4608.105469,-21.829065,nobels odr-1,50%,25%,
4651.171875,-20.732201999999994,nobels odr-1,50%,25%,
4694.238281,-19.885915999999995,nobels odr-1,50%,25%,
4737.304688,-22.161812999999995,nobels odr-1,50%,25%,
4780.371094,-21.323046000000005,nobels odr-1,50%,25%,
4823.4375,-22.254956999999997,nobels odr-1,50%,25%,
4866.503906,-22.215950999999997,nobels odr-1,50%,25%,
4909.570312,-22.055329999999998,nobels odr-1,50%,25%,
4952.636719,-24.932077,nobels odr-1,50%,25%,
