Frequency,dB,pedal,Tone,Gain
1636.523438,-1.629099,morning glory,50%,25%,
1679.589844,-1.8932890000000029,morning glory,50%,25%,
1722.65625,-2.213524000000003,morning glory,50%,25%,
1765.722656,-1.535976999999999,morning glory,50%,25%,
1808.789062,-2.2033120000000004,morning glory,50%,25%,
1851.855469,-2.4060580000000016,morning glory,50%,25%,
1894.921875,-2.1975610000000003,morning glory,50%,25%,
1937.988281,-2.352025000000001,morning glory,50%,25%,
1981.054688,-1.9930440000000011,morning glory,50%,25%,
2024.121094,-2.3706449999999997,morning glory,50%,25%,
2067.1875,-2.7632839999999987,morning glory,50%,25%,
2110.253906,-2.5506390000000003,morning glory,50%,25%,
2153.320312,-2.4766580000000005,morning glory,50%,25%,
2196.386719,-2.146931000000002,morning glory,50%,25%,
2239.453125,-2.452022000000003,morning glory,50%,25%,
2282.519531,-2.8009030000000017,morning glory,50%,25%,
2325.585938,-2.893054000000003,morning glory,50%,25%,
2368.652344,-2.9923680000000026,morning glory,50%,25%,
2411.71875,-3.1674520000000044,morning glory,50%,25%,
2454.785156,-3.1358730000000037,morning glory,50%,25%,
2497.851562,-3.3722010000000004,morning glory,50%,25%,
2540.917969,-2.911506000000003,morning glory,50%,25%,
2583.984375,-2.8785360000000004,morning glory,50%,25%,
2627.050781,-3.548725000000001,morning glory,50%,25%,
2670.117188,-3.8002129999999994,morning glory,50%,25%,
2713.183594,-3.5230919999999983,morning glory,50%,25%,
2756.25,-3.372309999999999,morning glory,50%,25%,
2799.316406,-3.234016000000004,morning glory,50%,25%,
2842.382812,-3.4516080000000002,morning glory,50%,25%,
2885.449219,-3.5676019999999973,morning glory,50%,25%,
2928.515625,-3.2806779999999947,morning glory,50%,25%,
2971.582031,-3.3043569999999995,morning glory,50%,25%,
3014.648438,-3.4059719999999984,morning glory,50%,25%,
3057.714844,-3.547659000000003,morning glory,50%,25%,
3100.78125,-3.5999809999999997,morning glory,50%,25%,
3143.847656,-3.6990700000000025,morning glory,50%,25%,
3186.914062,-3.850645,morning glory,50%,25%,
3229.980469,-3.656284000000003,morning glory,50%,25%,
3273.046875,-3.671344000000005,morning glory,50%,25%,
3316.113281,-3.7768550000000047,morning glory,50%,25%,
3359.179688,-3.948436000000001,morning glory,50%,25%,
3402.246094,-3.972454000000006,morning glory,50%,25%,
3445.3125,-3.717955999999994,morning glory,50%,25%,
3488.378906,-3.7761269999999953,morning glory,50%,25%,
3531.445312,-4.162418000000002,morning glory,50%,25%,
3574.511719,-3.8871460000000013,morning glory,50%,25%,
3617.578125,-4.12527,morning glory,50%,25%,
3660.644531,-4.258460999999997,morning glory,50%,25%,
3703.710938,-4.203849999999996,morning glory,50%,25%,
3746.777344,-4.41798,morning glory,50%,25%,
3789.84375,-3.902163999999999,morning glory,50%,25%,
3832.910156,-4.209670000000003,morning glory,50%,25%,
3875.976562,-4.523868,morning glory,50%,25%,
3919.042969,-4.896946000000007,morning glory,50%,25%,
3962.109375,-4.832283000000004,morning glory,50%,25%,
4005.175781,-4.3393820000000005,morning glory,50%,25%,
4048.242188,-4.468563000000003,morning glory,50%,25%,
4091.308594,-5.089693999999994,morning glory,50%,25%,
4134.375,-4.956009000000002,morning glory,50%,25%,
4177.441406,-4.8847570000000005,morning glory,50%,25%,
4220.507812,-4.499065000000002,morning glory,50%,25%,
4263.574219,-4.183718999999996,morning glory,50%,25%,
4306.640625,-4.500056999999998,morning glory,50%,25%,
4349.707031,-4.940844999999996,morning glory,50%,25%,
4392.773438,-5.089725000000001,morning glory,50%,25%,
4435.839844,-5.140274000000005,morning glory,50%,25%,
4478.90625,-4.902056999999999,morning glory,50%,25%,
4521.972656,-5.249888999999996,morning glory,50%,25%,
4565.039062,-5.601661,morning glory,50%,25%,
4608.105469,-5.397384000000002,morning glory,50%,25%,
4651.171875,-4.990832999999995,morning glory,50%,25%,
4694.238281,-5.16724,morning glory,50%,25%,
4737.304688,-5.127727999999998,morning glory,50%,25%,
4780.371094,-5.177726,morning glory,50%,25%,
4823.4375,-5.09449,morning glory,50%,25%,
4866.503906,-5.255844000000003,morning glory,50%,25%,
4909.570312,-5.230384000000001,morning glory,50%,25%,
4952.636719,-5.494875999999998,morning glory,50%,25%,
4995.703125,-5.159316999999994,morning glory,50%,25%,
5038.769531,-5.568004000000002,morning glory,50%,25%,
5081.835938,-5.519382,morning glory,50%,25%,
5124.902344,-5.54795,morning glory,50%,25%,
5167.96875,-5.372505000000004,morning glory,50%,25%,
5211.035156,-5.449932000000004,morning glory,50%,25%,
5254.101562,-5.489165999999997,morning glory,50%,25%,
5297.167969,-5.202597999999995,morning glory,50%,25%,
5340.234375,-5.6203569999999985,morning glory,50%,25%,
5383.300781,-5.808616000000001,morning glory,50%,25%,
5426.367188,-5.968132000000004,morning glory,50%,25%,
5469.433594,-5.737152000000002,morning glory,50%,25%,
5512.5,-5.949256999999996,morning glory,50%,25%,
5555.566406,-5.715849999999996,morning glory,50%,25%,
5598.632812,-6.035442000000003,morning glory,50%,25%,
5641.699219,-6.077396,morning glory,50%,25%,
5684.765625,-5.996223000000008,morning glory,50%,25%,
5727.832031,-5.8023410000000055,morning glory,50%,25%,
5770.898438,-5.979476999999996,morning glory,50%,25%,
5813.964844,-6.140754000000001,morning glory,50%,25%,
5857.03125,-5.8802340000000015,morning glory,50%,25%,
5900.097656,-6.267197000000003,morning glory,50%,25%,
5943.164062,-6.459811999999999,morning glory,50%,25%,
5986.230469,-5.957664000000001,morning glory,50%,25%,
6029.296875,-6.084837999999998,morning glory,50%,25%,
6072.363281,-6.385508999999999,morning glory,50%,25%,
6115.429688,-6.748504000000004,morning glory,50%,25%,
6158.496094,-6.878525000000003,morning glory,50%,25%,
6201.5625,-6.892178000000001,morning glory,50%,25%,
6244.628906,-6.652442999999998,morning glory,50%,25%,
6287.695312,-6.256103000000003,morning glory,50%,25%,
6330.761719,-6.249034999999999,morning glory,50%,25%,
6373.828125,-6.640506000000002,morning glory,50%,25%,
6416.894531,-6.554279000000001,morning glory,50%,25%,
6459.960938,-6.696311999999999,morning glory,50%,25%,
6503.027344,-7.012782999999999,morning glory,50%,25%,
6546.09375,-6.934871000000001,morning glory,50%,25%,
6589.160156,-6.651533999999998,morning glory,50%,25%,
6632.226562,-6.665801999999999,morning glory,50%,25%,
6675.292969,-6.535567999999998,morning glory,50%,25%,
6718.359375,-6.780388000000002,morning glory,50%,25%,
6761.425781,-7.108423999999999,morning glory,50%,25%,
6804.492188,-7.683975000000004,morning glory,50%,25%,
6847.558594,-7.707806000000005,morning glory,50%,25%,
6890.625,-7.6932820000000035,morning glory,50%,25%,
6933.691406,-7.2075729999999965,morning glory,50%,25%,
6976.757812,-6.698791,morning glory,50%,25%,
7019.824219,-7.1052859999999995,morning glory,50%,25%,
7062.890625,-7.0728110000000015,morning glory,50%,25%,
7105.957031,-7.204791999999998,morning glory,50%,25%,
7149.023438,-7.834884000000002,morning glory,50%,25%,
7192.089844,-7.780914000000003,morning glory,50%,25%,
7235.15625,-7.563223999999998,morning glory,50%,25%,
7278.222656,-7.231617,morning glory,50%,25%,
7321.289062,-6.892814000000001,morning glory,50%,25%,
7364.355469,-7.257869999999997,morning glory,50%,25%,
7407.421875,-7.7403949999999995,morning glory,50%,25%,
7450.488281,-7.550122000000002,morning glory,50%,25%,
7493.554688,-7.259204000000004,morning glory,50%,25%,
7536.621094,-7.332886000000002,morning glory,50%,25%,
7579.6875,-7.8013639999999995,morning glory,50%,25%,
7622.753906,-7.650989000000003,morning glory,50%,25%,
7665.820312,-7.374271,morning glory,50%,25%,
7708.886719,-7.440907000000003,morning glory,50%,25%,
7751.953125,-7.700854999999997,morning glory,50%,25%,
7795.019531,-8.060513,morning glory,50%,25%,
7838.085938,-8.034183000000006,morning glory,50%,25%,
7881.152344,-8.420863999999995,morning glory,50%,25%,
7924.21875,-8.216019000000003,morning glory,50%,25%,
7967.285156,-8.197784000000006,morning glory,50%,25%,
8010.351562,-8.284748000000008,morning glory,50%,25%,
8053.417969,-8.200252000000006,morning glory,50%,25%,
8096.484375,-8.355820000000001,morning glory,50%,25%,
8139.550781,-8.484957999999999,morning glory,50%,25%,
8182.617188,-8.309780000000003,morning glory,50%,25%,
8225.683594,-7.975250000000003,morning glory,50%,25%,
8268.75,-8.107601000000003,morning glory,50%,25%,
8311.816406,-8.702274000000003,morning glory,50%,25%,
8354.882812,-8.424025999999998,morning glory,50%,25%,
8397.949219,-8.324774999999995,morning glory,50%,25%,
8441.015625,-8.448302999999996,morning glory,50%,25%,
8484.082031,-8.549999,morning glory,50%,25%,
8527.148438,-8.637466000000003,morning glory,50%,25%,
8570.214844,-8.639518000000002,morning glory,50%,25%,
8613.28125,-8.915042999999997,morning glory,50%,25%,
8656.347656,-8.744636,morning glory,50%,25%,
8699.414062,-8.810211000000002,morning glory,50%,25%,
8742.480469,-8.959896,morning glory,50%,25%,
8785.546875,-8.961559000000001,morning glory,50%,25%,
8828.613281,-9.328676999999999,morning glory,50%,25%,
8871.679688,-9.640476,morning glory,50%,25%,
8914.746094,-9.035635999999997,morning glory,50%,25%,
8957.8125,-8.586711000000001,morning glory,50%,25%,
9000.878906,-9.356594000000001,morning glory,50%,25%,
9043.945312,-9.093536,morning glory,50%,25%,
9087.011719,-8.933860000000003,morning glory,50%,25%,
9130.078125,-8.936477000000004,morning glory,50%,25%,
9173.144531,-9.365707,morning glory,50%,25%,
9216.210938,-9.55516,morning glory,50%,25%,
9259.277344,-9.483218999999998,morning glory,50%,25%,
9302.34375,-9.738417999999996,morning glory,50%,25%,
9345.410156,-9.60857,morning glory,50%,25%,
9388.476562,-9.357504999999996,morning glory,50%,25%,
9431.542969,-8.951695,morning glory,50%,25%,
9474.609375,-9.167679,morning glory,50%,25%,
9517.675781,-9.608260000000001,morning glory,50%,25%,
9560.742188,-9.561985,morning glory,50%,25%,
9603.808594,-9.821045000000005,morning glory,50%,25%,
9646.875,-9.798472999999994,morning glory,50%,25%,
9689.941406,-9.540043000000004,morning glory,50%,25%,
9733.007812,-9.361343000000005,morning glory,50%,25%,
9776.074219,-9.434463000000001,morning glory,50%,25%,
9819.140625,-9.420517000000004,morning glory,50%,25%,
9862.207031,-10.098942000000001,morning glory,50%,25%,
9905.273438,-9.763839999999995,morning glory,50%,25%,
9948.339844,-10.084926000000003,morning glory,50%,25%,
9991.40625,-9.869338999999997,morning glory,50%,25%,
10034.472656,-9.788302999999999,morning glory,50%,25%,
10077.539062,-10.048092000000004,morning glory,50%,25%,
10120.605469,-9.986477,morning glory,50%,25%,
10163.671875,-10.302368000000001,morning glory,50%,25%,
10206.738281,-10.198856,morning glory,50%,25%,
10249.804688,-10.189842000000006,morning glory,50%,25%,
10292.871094,-10.529326999999995,morning glory,50%,25%,
10335.9375,-10.670014000000002,morning glory,50%,25%,
10379.003906,-10.645984000000006,morning glory,50%,25%,
10422.070312,-10.769462000000004,morning glory,50%,25%,
10465.136719,-10.534182999999999,morning glory,50%,25%,
10508.203125,-10.738517000000002,morning glory,50%,25%,
10551.269531,-10.713733000000005,morning glory,50%,25%,
10594.335938,-10.427726,morning glory,50%,25%,
10637.402344,-10.73106,morning glory,50%,25%,
10680.46875,-10.480586000000002,morning glory,50%,25%,
10723.535156,-10.586344999999994,morning glory,50%,25%,
10766.601562,-11.032798,morning glory,50%,25%,
10809.667969,-11.284908000000001,morning glory,50%,25%,
10852.734375,-10.983584999999998,morning glory,50%,25%,
10895.800781,-10.948310999999997,morning glory,50%,25%,
10938.867188,-11.010867000000005,morning glory,50%,25%,
10981.933594,-11.078032999999998,morning glory,50%,25%,
11025,-11.076571999999999,morning glory,50%,25%,
11068.066406,-11.055668000000004,morning glory,50%,25%,
11111.132812,-11.312514999999998,morning glory,50%,25%,
11154.199219,-11.219839999999998,morning glory,50%,25%,
11197.265625,-11.523960000000002,morning glory,50%,25%,
11240.332031,-11.144320999999998,morning glory,50%,25%,
11283.398438,-11.266022,morning glory,50%,25%,
11326.464844,-11.300475999999996,morning glory,50%,25%,
11369.53125,-11.556602000000005,morning glory,50%,25%,
11412.597656,-11.346702,morning glory,50%,25%,
11455.664062,-11.912310999999995,morning glory,50%,25%,
11498.730469,-11.740479,morning glory,50%,25%,
11541.796875,-11.502251000000001,morning glory,50%,25%,
11584.863281,-10.964523,morning glory,50%,25%,
11627.929688,-11.750763,morning glory,50%,25%,
11670.996094,-12.26509,morning glory,50%,25%,
11714.0625,-12.194969,morning glory,50%,25%,
11757.128906,-11.500763,morning glory,50%,25%,
11800.195312,-11.281886999999998,morning glory,50%,25%,
11843.261719,-11.512523999999999,morning glory,50%,25%,
11886.328125,-11.821350000000002,morning glory,50%,25%,
11929.394531,-11.885551000000007,morning glory,50%,25%,
11972.460938,-11.744297000000003,morning glory,50%,25%,
12015.527344,-11.466311999999995,morning glory,50%,25%,
12058.59375,-12.041243999999999,morning glory,50%,25%,
12101.660156,-12.376581999999999,morning glory,50%,25%,
12144.726562,-12.012217999999997,morning glory,50%,25%,
12187.792969,-12.019627,morning glory,50%,25%,
12230.859375,-12.488475999999999,morning glory,50%,25%,
12273.925781,-12.379958000000002,morning glory,50%,25%,
12316.992188,-12.011280000000006,morning glory,50%,25%,
12360.058594,-11.525944000000003,morning glory,50%,25%,
12403.125,-11.884692999999999,morning glory,50%,25%,
12446.191406,-11.953738999999999,morning glory,50%,25%,
12489.257812,-12.242656000000004,morning glory,50%,25%,
12532.324219,-12.557555999999998,morning glory,50%,25%,
12575.390625,-12.678222999999996,morning glory,50%,25%,
12618.457031,-12.410343000000005,morning glory,50%,25%,
12661.523438,-12.375053000000001,morning glory,50%,25%,
12704.589844,-12.565745999999997,morning glory,50%,25%,
12747.65625,-12.942348000000003,morning glory,50%,25%,
12790.722656,-13.022112999999997,morning glory,50%,25%,
12833.789062,-12.985534999999999,morning glory,50%,25%,
12876.855469,-13.101478,morning glory,50%,25%,
12919.921875,-12.820694000000003,morning glory,50%,25%,
12962.988281,-12.959223999999999,morning glory,50%,25%,
13006.054688,-13.016449000000001,morning glory,50%,25%,
13049.121094,-12.661365000000004,morning glory,50%,25%,
13092.1875,-13.209656000000003,morning glory,50%,25%,
13135.253906,-13.156032000000003,morning glory,50%,25%,
13178.320312,-12.562477000000001,morning glory,50%,25%,
13221.386719,-12.720489,morning glory,50%,25%,
13264.453125,-13.348293000000005,morning glory,50%,25%,
13307.519531,-13.781128000000002,morning glory,50%,25%,
13350.585938,-13.245330000000003,morning glory,50%,25%,
13393.652344,-12.726211,morning glory,50%,25%,
13436.71875,-13.331825000000002,morning glory,50%,25%,
13479.785156,-13.388458,morning glory,50%,25%,
13522.851562,-13.446548,morning glory,50%,25%,
13565.917969,-13.486308999999999,morning glory,50%,25%,
13608.984375,-13.004772000000003,morning glory,50%,25%,
13652.050781,-13.637943,morning glory,50%,25%,
13695.117188,-13.014870000000002,morning glory,50%,25%,
13738.183594,-13.396293,morning glory,50%,25%,
13781.25,-13.849475000000005,morning glory,50%,25%,
13824.316406,-13.645267000000004,morning glory,50%,25%,
13867.382812,-13.890697000000003,morning glory,50%,25%,
13910.449219,-13.805439,morning glory,50%,25%,
13953.515625,-14.057529000000002,morning glory,50%,25%,
13996.582031,-13.537822000000006,morning glory,50%,25%,
14039.648438,-12.988532999999997,morning glory,50%,25%,
14082.714844,-13.490431999999998,morning glory,50%,25%,
14125.78125,-13.657135000000004,morning glory,50%,25%,
14168.847656,-13.085799999999999,morning glory,50%,25%,
14211.914062,-13.144813999999997,morning glory,50%,25%,
14254.980469,-13.133231000000002,morning glory,50%,25%,
14298.046875,-13.5522,morning glory,50%,25%,
14341.113281,-14.321395000000003,morning glory,50%,25%,
14384.179688,-14.221386000000003,morning glory,50%,25%,
14427.246094,-14.036785000000002,morning glory,50%,25%,
14470.3125,-14.67387,morning glory,50%,25%,
14513.378906,-14.360226000000004,morning glory,50%,25%,
14556.445312,-14.305949999999996,morning glory,50%,25%,
14599.511719,-14.258086999999996,morning glory,50%,25%,
14642.578125,-14.159264,morning glory,50%,25%,
14685.644531,-13.785610000000005,morning glory,50%,25%,
14728.710938,-14.054363000000002,morning glory,50%,25%,
14771.777344,-14.360748000000001,morning glory,50%,25%,
14814.84375,-14.52048,morning glory,50%,25%,
14857.910156,-14.647849999999998,morning glory,50%,25%,
14900.976562,-14.947902,morning glory,50%,25%,
14944.042969,-14.382355000000004,morning glory,50%,25%,
14987.109375,-14.533851999999996,morning glory,50%,25%,
15030.175781,-14.613651000000004,morning glory,50%,25%,
15073.242188,-14.694033999999995,morning glory,50%,25%,
15116.308594,-14.701454000000005,morning glory,50%,25%,
15159.375,-14.547515999999995,morning glory,50%,25%,
15202.441406,-14.485599,morning glory,50%,25%,
15245.507812,-14.607876000000005,morning glory,50%,25%,
15288.574219,-14.880897000000004,morning glory,50%,25%,
15331.640625,-14.575225000000003,morning glory,50%,25%,
15374.707031,-15.168594000000006,morning glory,50%,25%,
15417.773438,-15.088363999999999,morning glory,50%,25%,
15460.839844,-14.739562,morning glory,50%,25%,
15503.90625,-14.720413,morning glory,50%,25%,
15546.972656,-14.771404000000004,morning glory,50%,25%,
15590.039062,-14.650832999999999,morning glory,50%,25%,
15633.105469,-14.500133999999996,morning glory,50%,25%,
15676.171875,-14.904944999999998,morning glory,50%,25%,
15719.238281,-15.376407,morning glory,50%,25%,
15762.304688,-15.251232000000002,morning glory,50%,25%,
15805.371094,-15.327873000000004,morning glory,50%,25%,
15848.4375,-15.314377,morning glory,50%,25%,
15891.503906,-15.956305999999998,morning glory,50%,25%,
15934.570312,-15.984943000000001,morning glory,50%,25%,
15977.636719,-15.600192999999997,morning glory,50%,25%,
16020.703125,-15.393713999999996,morning glory,50%,25%,
16063.769531,-15.38953,morning glory,50%,25%,
16106.835938,-15.729332000000007,morning glory,50%,25%,
16149.902344,-15.725150999999997,morning glory,50%,25%,
16192.96875,-15.047531,morning glory,50%,25%,
16236.035156,-14.893928000000002,morning glory,50%,25%,
16279.101562,-15.287196999999999,morning glory,50%,25%,
16322.167969,-15.628817999999995,morning glory,50%,25%,
16365.234375,-15.604751000000007,morning glory,50%,25%,
16408.300781,-15.658248,morning glory,50%,25%,
16451.367188,-15.976997000000004,morning glory,50%,25%,
16494.433594,-15.97195,morning glory,50%,25%,
16537.5,-15.578224000000006,morning glory,50%,25%,
16580.566406,-15.742954000000005,morning glory,50%,25%,
16623.632812,-15.676494999999996,morning glory,50%,25%,
16666.699219,-15.895755000000001,morning glory,50%,25%,
16709.765625,-16.414364,morning glory,50%,25%,
16752.832031,-16.272994000000004,morning glory,50%,25%,
16795.898438,-16.335105000000006,morning glory,50%,25%,
16838.964844,-16.824958000000002,morning glory,50%,25%,
16882.03125,-16.814135999999998,morning glory,50%,25%,
16925.097656,-16.310249,morning glory,50%,25%,
16968.164062,-16.200138000000003,morning glory,50%,25%,
17011.230469,-16.755634,morning glory,50%,25%,
17054.296875,-16.865665,morning glory,50%,25%,
17097.363281,-16.779970999999996,morning glory,50%,25%,
17140.429688,-16.653885000000002,morning glory,50%,25%,
17183.496094,-16.247344999999996,morning glory,50%,25%,
17226.5625,-15.971671999999998,morning glory,50%,25%,
17269.628906,-16.726062,morning glory,50%,25%,
17312.695312,-16.639719999999997,morning glory,50%,25%,
17355.761719,-16.049267,morning glory,50%,25%,
17398.828125,-16.433746,morning glory,50%,25%,
17441.894531,-16.686256,morning glory,50%,25%,
17484.960938,-16.743770999999995,morning glory,50%,25%,
17528.027344,-17.005916,morning glory,50%,25%,
17571.09375,-16.414630000000002,morning glory,50%,25%,
17614.160156,-16.674626000000004,morning glory,50%,25%,
17657.226562,-16.487217,morning glory,50%,25%,
17700.292969,-16.408699,morning glory,50%,25%,
17743.359375,-16.534709,morning glory,50%,25%,
17786.425781,-16.992172000000004,morning glory,50%,25%,
17829.492188,-16.924090999999997,morning glory,50%,25%,
17872.558594,-16.850585000000002,morning glory,50%,25%,
17915.625,-17.136546000000003,morning glory,50%,25%,
17958.691406,-17.166194999999995,morning glory,50%,25%,
18001.757812,-16.828253999999994,morning glory,50%,25%,
18044.824219,-17.015835000000003,morning glory,50%,25%,
18087.890625,-17.337299,morning glory,50%,25%,
18130.957031,-17.311706,morning glory,50%,25%,
18174.023438,-17.224688999999998,morning glory,50%,25%,
18217.089844,-16.904658999999995,morning glory,50%,25%,
18260.15625,-17.251036999999997,morning glory,50%,25%,
18303.222656,-17.500183,morning glory,50%,25%,
18346.289062,-17.884014,morning glory,50%,25%,
18389.355469,-16.947074,morning glory,50%,25%,
18432.421875,-16.195106000000003,morning glory,50%,25%,
18475.488281,-16.7663,morning glory,50%,25%,
18518.554688,-17.945133,morning glory,50%,25%,
18561.621094,-18.049843000000003,morning glory,50%,25%,
18604.6875,-17.460003,morning glory,50%,25%,
18647.753906,-17.728035,morning glory,50%,25%,
18690.820312,-17.916281999999995,morning glory,50%,25%,
18733.886719,-17.514713,morning glory,50%,25%,
18776.953125,-17.025019999999998,morning glory,50%,25%,
18820.019531,-17.783405000000002,morning glory,50%,25%,
18863.085938,-18.031666,morning glory,50%,25%,
18906.152344,-18.330031999999996,morning glory,50%,25%,
18949.21875,-17.979897,morning glory,50%,25%,
18992.285156,-17.997746,morning glory,50%,25%,
19035.351562,-17.830505000000002,morning glory,50%,25%,
19078.417969,-17.792766,morning glory,50%,25%,
19121.484375,-17.626144000000004,morning glory,50%,25%,
19164.550781,-17.969009,morning glory,50%,25%,
19207.617188,-18.252865,morning glory,50%,25%,
19250.683594,-18.401214000000003,morning glory,50%,25%,
19293.75,-17.952922,morning glory,50%,25%,
19336.816406,-17.427628,morning glory,50%,25%,
19379.882812,-17.965632999999997,morning glory,50%,25%,
19422.949219,-18.266200999999995,morning glory,50%,25%,
19466.015625,-18.438671,morning glory,50%,25%,
19509.082031,-18.634655000000002,morning glory,50%,25%,
19552.148438,-18.401165,morning glory,50%,25%,
19595.214844,-18.774440000000006,morning glory,50%,25%,
19638.28125,-18.585861,morning glory,50%,25%,
19681.347656,-18.757247,morning glory,50%,25%,
19724.414062,-18.381446000000004,morning glory,50%,25%,
19767.480469,-18.718307000000003,morning glory,50%,25%,
19810.546875,-18.616599,morning glory,50%,25%,
19853.613281,-18.440132,morning glory,50%,25%,
19896.679688,-18.327400000000004,morning glory,50%,25%,
19939.746094,-18.25788,morning glory,50%,25%,
19982.8125,-18.619171,morning glory,50%,25%,
43.066406,-19.66229,morning glory,75%,25%,
86.132812,-11.295062999999999,morning glory,75%,25%,
129.199219,-7.532845999999996,morning glory,75%,25%,
172.265625,-6.695093,morning glory,75%,25%,
215.332031,-5.489580999999998,morning glory,75%,25%,
258.398438,-4.392879999999998,morning glory,75%,25%,
301.464844,-3.8148959999999974,morning glory,75%,25%,
344.53125,-3.6051059999999957,morning glory,75%,25%,
387.597656,-2.848838999999998,morning glory,75%,25%,
430.664062,-1.7274779999999978,morning glory,75%,25%,
473.730469,-1.149175999999997,morning glory,75%,25%,
516.796875,-0.9291219999999996,morning glory,75%,25%,
559.863281,-0.08696999999999733,morning glory,75%,25%,
602.929688,-0.4496119999999948,morning glory,75%,25%,
645.996094,-0.5672189999999979,morning glory,75%,25%,
689.0625,0,morning glory,75%,25%,
732.128906,-0.6629589999999972,morning glory,75%,25%,
775.195312,-1.0044479999999965,morning glory,75%,25%,
818.261719,-1.3543609999999973,morning glory,75%,25%,
861.328125,-1.5832159999999966,morning glory,75%,25%,
904.394531,-0.753232999999998,morning glory,75%,25%,
947.460938,-0.11732199999999793,morning glory,75%,25%,
990.527344,-0.5188260000000007,morning glory,75%,25%,
1033.59375,-0.5941399999999994,morning glory,75%,25%,
1076.660156,-0.19486399999999549,morning glory,75%,25%,
1119.726562,-1.1035299999999992,morning glory,75%,25%,
1162.792969,-1.2250859999999975,morning glory,75%,25%,
1205.859375,-1.5436349999999948,morning glory,75%,25%,
1248.925781,-2.0300449999999977,morning glory,75%,25%,
1291.992188,-2.5858209999999993,morning glory,75%,25%,
1335.058594,-1.6930869999999985,morning glory,75%,25%,
1378.125,-1.1401669999999946,morning glory,75%,25%,
1421.191406,-1.4850239999999992,morning glory,75%,25%,
1464.257812,-2.050235999999998,morning glory,75%,25%,
1507.324219,-2.0232129999999984,morning glory,75%,25%,
1550.390625,-1.6954579999999986,morning glory,75%,25%,
1593.457031,-1.3812289999999976,morning glory,75%,25%,
1636.523438,-2.1440489999999954,morning glory,75%,25%,
1679.589844,-2.4695779999999985,morning glory,75%,25%,
1722.65625,-2.2362179999999974,morning glory,75%,25%,
1765.722656,-1.6476409999999966,morning glory,75%,25%,
1808.789062,-2.692447999999999,morning glory,75%,25%,
1851.855469,-3.449300000000001,morning glory,75%,25%,
1894.921875,-3.1810689999999973,morning glory,75%,25%,
1937.988281,-2.430329999999998,morning glory,75%,25%,
1981.054688,-1.724428999999997,morning glory,75%,25%,
2024.121094,-2.0034409999999987,morning glory,75%,25%,
2067.1875,-2.3184399999999954,morning glory,75%,25%,
2110.253906,-2.665507999999999,morning glory,75%,25%,
2153.320312,-2.8504049999999985,morning glory,75%,25%,
2196.386719,-2.724913000000001,morning glory,75%,25%,
2239.453125,-2.2603129999999965,morning glory,75%,25%,
2282.519531,-2.855267999999999,morning glory,75%,25%,
2325.585938,-3.314819,morning glory,75%,25%,
2368.652344,-3.180695,morning glory,75%,25%,
2411.71875,-3.57705,morning glory,75%,25%,
2454.785156,-3.4413779999999967,morning glory,75%,25%,
2497.851562,-3.1449369999999988,morning glory,75%,25%,
2540.917969,-2.2285349999999973,morning glory,75%,25%,
2583.984375,-2.7674949999999967,morning glory,75%,25%,
2627.050781,-3.7718139999999956,morning glory,75%,25%,
2670.117188,-3.4838679999999975,morning glory,75%,25%,
2713.183594,-2.8905139999999996,morning glory,75%,25%,
2756.25,-2.7741830000000007,morning glory,75%,25%,
2799.316406,-3.226433,morning glory,75%,25%,
2842.382812,-3.4825499999999963,morning glory,75%,25%,
2885.449219,-3.1997059999999955,morning glory,75%,25%,
2928.515625,-2.6297249999999934,morning glory,75%,25%,
2971.582031,-3.2062319999999964,morning glory,75%,25%,
3014.648438,-3.7513029999999965,morning glory,75%,25%,
3057.714844,-3.3267829999999954,morning glory,75%,25%,
3100.78125,-3.2517419999999966,morning glory,75%,25%,
3143.847656,-3.0805779999999956,morning glory,75%,25%,
3186.914062,-3.8939459999999997,morning glory,75%,25%,
3229.980469,-3.976723,morning glory,75%,25%,
3273.046875,-2.9857200000000006,morning glory,75%,25%,
3316.113281,-3.285821000000002,morning glory,75%,25%,
3359.179688,-4.268946999999994,morning glory,75%,25%,
3402.246094,-4.079544000000002,morning glory,75%,25%,
3445.3125,-3.723628999999992,morning glory,75%,25%,
3488.378906,-3.480357999999999,morning glory,75%,25%,
3531.445312,-3.773488000000004,morning glory,75%,25%,
3574.511719,-3.602004999999995,morning glory,75%,25%,
3617.578125,-4.014002999999999,morning glory,75%,25%,
3660.644531,-4.141799999999993,morning glory,75%,25%,
3703.710938,-3.717742999999995,morning glory,75%,25%,
3746.777344,-3.5713769999999947,morning glory,75%,25%,
3789.84375,-2.7437220000000018,morning glory,75%,25%,
3832.910156,-3.746154999999998,morning glory,75%,25%,
3875.976562,-4.072383999999996,morning glory,75%,25%,
3919.042969,-3.8949740000000013,morning glory,75%,25%,
3962.109375,-3.9976200000000013,morning glory,75%,25%,
4005.175781,-3.9640850000000007,morning glory,75%,25%,
4048.242188,-4.6755029999999955,morning glory,75%,25%,
4091.308594,-4.0841519999999925,morning glory,75%,25%,
4134.375,-3.7979049999999965,morning glory,75%,25%,
4177.441406,-4.567828999999993,morning glory,75%,25%,
4220.507812,-4.444492999999998,morning glory,75%,25%,
4263.574219,-4.233653999999998,morning glory,75%,25%,
4306.640625,-5.225514,morning glory,75%,25%,
