frequency_hz,dB,pedal,gain,tone
14642.578125,-36.16344600000001,nobels,100%,0%
14685.644531,-35.834912,nobels,100%,0%
14728.710938,-36.378698,nobels,100%,0%
14771.777344,-36.45733,nobels,100%,0%
14814.84375,-36.171373,nobels,100%,0%
14857.910156,-36.35199100000001,nobels,100%,0%
14900.976562,-35.953992,nobels,100%,0%
14944.042969,-36.196766999999994,nobels,100%,0%
14987.109375,-36.198972,nobels,100%,0%
15030.175781,-36.068044,nobels,100%,0%
15073.242188,-35.930859999999996,nobels,100%,0%
15116.308594,-36.040082999999996,nobels,100%,0%
15159.375,-36.40617900000001,nobels,100%,0%
15202.441406,-36.621877,nobels,100%,0%
15245.507812,-36.362528,nobels,100%,0%
15288.574219,-36.71678299999999,nobels,100%,0%
15331.640625,-36.39769500000001,nobels,100%,0%
15374.707031,-36.008359999999996,nobels,100%,0%
15417.773438,-36.584378,nobels,100%,0%
15460.839844,-36.505933,nobels,100%,0%
15503.90625,-36.090097,nobels,100%,0%
15546.972656,-36.597413,nobels,100%,0%
15590.039062,-36.489453999999995,nobels,100%,0%
15633.105469,-35.924763999999996,nobels,100%,0%
15676.171875,-36.075891,nobels,100%,0%
15719.238281,-36.086561,nobels,100%,0%
15762.304688,-36.316964,nobels,100%,0%
15805.371094,-36.58282200000001,nobels,100%,0%
15848.4375,-36.45087199999999,nobels,100%,0%
15891.503906,-36.575113,nobels,100%,0%
15934.570312,-37.030938000000006,nobels,100%,0%
15977.636719,-36.972246,nobels,100%,0%
16020.703125,-36.404202999999995,nobels,100%,0%
16063.769531,-36.61909700000001,nobels,100%,0%
16106.835938,-36.570702999999995,nobels,100%,0%
16149.902344,-36.66699,nobels,100%,0%
16192.96875,-36.888639,nobels,100%,0%
16236.035156,-37.045366,nobels,100%,0%
16279.101562,-36.829995999999994,nobels,100%,0%
16322.167969,-36.819765000000004,nobels,100%,0%
16365.234375,-36.872175,nobels,100%,0%
16408.300781,-36.61693700000001,nobels,100%,0%
16451.367188,-36.35896799999999,nobels,100%,0%
16494.433594,-36.80892299999999,nobels,100%,0%
16537.5,-36.75195500000001,nobels,100%,0%
16580.566406,-36.390314000000004,nobels,100%,0%
16623.632812,-36.790949,nobels,100%,0%
16666.699219,-37.53020199999999,nobels,100%,0%
16709.765625,-37.627038,nobels,100%,0%
16752.832031,-37.36744,nobels,100%,0%
16795.898438,-37.373487,nobels,100%,0%
16838.964844,-36.593034,nobels,100%,0%
16882.03125,-37.0012,nobels,100%,0%
16925.097656,-37.14837800000001,nobels,100%,0%
16968.164062,-37.33909,nobels,100%,0%
17011.230469,-37.013132,nobels,100%,0%
17054.296875,-37.402135,nobels,100%,0%
17097.363281,-36.890573,nobels,100%,0%
17140.429688,-37.003602,nobels,100%,0%
17183.496094,-36.98138899999999,nobels,100%,0%
17226.5625,-37.165632,nobels,100%,0%
17269.628906,-37.835415999999995,nobels,100%,0%
17312.695312,-37.58688599999999,nobels,100%,0%
17355.761719,-37.00391499999999,nobels,100%,0%
17398.828125,-37.103689,nobels,100%,0%
17441.894531,-37.426075999999995,nobels,100%,0%
17484.960938,-37.472936000000004,nobels,100%,0%
17528.027344,-37.25797800000001,nobels,100%,0%
17571.09375,-37.247743,nobels,100%,0%
17614.160156,-37.808778000000004,nobels,100%,0%
17657.226562,-37.773045999999994,nobels,100%,0%
17700.292969,-37.53263299999999,nobels,100%,0%
17743.359375,-37.379659000000004,nobels,100%,0%
17786.425781,-37.655964999999995,nobels,100%,0%
17829.492188,-38.21090099999999,nobels,100%,0%
17872.558594,-37.76424900000001,nobels,100%,0%
17915.625,-37.607766999999996,nobels,100%,0%
17958.691406,-37.774381000000005,nobels,100%,0%
18001.757812,-38.015153999999995,nobels,100%,0%
18044.824219,-37.562996999999996,nobels,100%,0%
18087.890625,-37.16047800000001,nobels,100%,0%
18130.957031,-37.61743,nobels,100%,0%
18174.023438,-37.838166,nobels,100%,0%
18217.089844,-37.70576199999999,nobels,100%,0%
18260.15625,-38.304654,nobels,100%,0%
18303.222656,-38.223428,nobels,100%,0%
18346.289062,-37.64056600000001,nobels,100%,0%
18389.355469,-37.576829000000004,nobels,100%,0%
18432.421875,-38.204583,nobels,100%,0%
18475.488281,-38.35249499999999,nobels,100%,0%
18518.554688,-37.954115,nobels,100%,0%
18561.621094,-37.983339,nobels,100%,0%
18604.6875,-38.232175,nobels,100%,0%
18647.753906,-38.27467899999999,nobels,100%,0%
18690.820312,-38.40398599999999,nobels,100%,0%
18733.886719,-38.023298,nobels,100%,0%
18776.953125,-38.036153,nobels,100%,0%
18820.019531,-38.277761,nobels,100%,0%
18863.085938,-38.502328000000006,nobels,100%,0%
18906.152344,-38.73616200000001,nobels,100%,0%
18949.21875,-38.35181200000001,nobels,100%,0%
